-0.1516,-0.0021,-9.7976,0.0021,-0.0051,-0.0073,-1.391508,0.542186,-0.076366,442840,62
-0.0964,-0.0114,-9.8525,0.003,0.0053,-0.0006,-1.391508,0.542186,-0.076366,453340,62
-0.0332,0.0505,-9.8229,0.0051,-0.0047,-0.0051,-1.391508,0.542186,-0.076366,463840,62
-0.0323,0.0279,-9.8385,0.0008,-0.0023,0.0024,-1.391508,0.542186,-0.076366,474340,62
-0.0427,0.0691,-9.8425,0.0033,-0.0019,-0.0054,-1.391508,0.542186,-0.076366,484840,62
-0.1417,0.0461,-9.8201,0.0045,-0.0027,-0.005,-1.391508,0.542186,-0.076366,495340,62
-0.1811,0.0035,-9.8354,0.0017,-0.0051,-0.0038,-1.391508,0.542186,-0.076366,505840,62
-0.146,0.0477,-9.8391,0.0035,0.0046,0.0007,-1.391238,0.542269,-0.076208,515888,63
-0.0074,0.031,-9.8037,0.0002,-0.0015,-0.0012,-1.391238,0.542269,-0.076208,525893,63
-0.0559,0.0775,-9.8176,0.0014,-0.0032,-0.0014,-1.391238,0.542269,-0.076208,536393,63
-0.0837,0.0413,-9.838,0.0004,-0.0004,-0.0034,-1.391238,0.542269,-0.076208,546893,63
-0.1164,0.0196,-9.8123,0.0033,-0.0035,-0.0045,-1.391238,0.542269,-0.076208,557393,63
-0.1049,-0.0132,-9.8277,-0.0018,-0.0026,-0.0024,-1.391238,0.542269,-0.076208,567893,63
-0.1116,-0.0139,-9.8004,0.0026,0.0013,-0.0033,-1.391238,0.542269,-0.076208,578393,63
-0.0018,-0.0125,-9.8426,0.002,-0.0024,-0.0039,-1.391238,0.542269,-0.076208,588893,63
-0.0268,0.0843,-9.8172,0.0027,-0.0022,-0.0053,-1.391238,0.542269,-0.076208,599393,63
-0.1175,0.0931,-9.8172,0.0048,-0.0011,-0.0016,-1.391238,0.542269,-0.076208,609893,63
-0.1509,0.0462,-9.8197,-0.0021,-0.0016,-0.0087,-1.391238,0.542269,-0.076208,620393,63
-0.0804,-0.0203,-9.8468,0.0019,-0.0031,-0.0001,-1.391238,0.542269,-0.076208,630893,63
-0.0878,0.0183,-9.8303,0.0014,-0.0002,0.0021,-1.391515,0.542286,-0.076403,640937,64
-0.02,-0.0109,-9.8333,0.0025,0.0062,-0.0052,-1.391515,0.542286,-0.076403,651437,64
-0.0962,0.0853,-9.8125,0.0038,0.0012,-0.0041,-1.391515,0.542286,-0.076403,661937,64
-0.1226,0.0776,-9.8477,0.0055,-0.0011,-0.0053,-1.391515,0.542286,-0.076403,672437,64
-0.117,0.0242,-9.799,0.0014,0.0022,-0.0008,-1.391515,0.542286,-0.076403,682937,64
-0.1059,0.0127,-9.8604,0.0055,0.0045,-0.0051,-1.391515,0.542286,-0.076403,693437,64
-0.0111,0.0774,-9.8447,0.0007,0.0015,-0.0004,-1.391515,0.542286,-0.076403,703937,64
-0.0392,0.021,-9.8612,0.0009,0.0016,0.0039,-1.391515,0.542286,-0.076403,714437,64
-0.0997,0.0802,-9.836,-0.0006,0.0006,-0.0035,-1.391515,0.542286,-0.076403,724937,64
-0.1082,-0.0081,-9.853,0.0037,0.0017,-0.0038,-1.391515,0.542286,-0.076403,735437,64
-0.1262,0.0138,-9.7902,0.0024,-0.0042,-0.0037,-1.391266,0.542183,-0.076449,745482,65
-0.0702,-0.0305,-9.8143,0.0036,0.0013,-0.0025,-1.391266,0.542183,-0.076449,755982,65
0.0041,0.0901,-9.834,0.0005,-0.0045,-0.0024,-1.391266,0.542183,-0.076449,765987,65
-0.0496,0.0661,-9.8061,0.0048,-0.0037,-0.0036,-1.391266,0.542183,-0.076449,776487,65
-0.0873,0.0675,-9.8451,0.0004,0.0017,-0.0042,-1.391266,0.542183,-0.076449,786987,65
-0.1574,-0.0049,-9.8194,0.0019,-0.0027,-0.0057,-1.391266,0.542183,-0.076449,797487,65
-0.0667,0.0126,-9.8329,0.0002,0.0007,-0.0012,-1.391266,0.542183,-0.076449,807987,65
-0.0303,0.0397,-9.8092,0.0026,-0.0003,-0.0019,-1.391266,0.542183,-0.076449,818487,65
-0.0245,0.0749,-9.8192,-0.0005,0.0011,0.0014,-1.391266,0.542183,-0.076449,828987,65
-0.064,0.0686,-9.8316,0.0055,0.0023,-0.0062,-1.391266,0.542183,-0.076449,839487,65
-0.0948,0.0312,-9.8101,0.0025,0.0004,-0.0034,-1.391266,0.542183,-0.076449,849987,65
-0.1338,-0.0058,-9.8422,0.005,-0.0008,-0.0032,-1.391266,0.542183,-0.076449,860487,65
-0.1053,0.0058,-9.8292,0.0014,-0.0034,-0.0007,-1.391266,0.542183,-0.076449,870987,65
-0.0651,0.032,-9.8384,0.0014,-0.0012,0,-1.391241,0.542292,-0.07635,881036,66
-0.0535,0.095,-9.8173,0.005,-0.0018,-0.0029,-1.391241,0.542292,-0.07635,891536,66
-0.0809,-0.0091,-9.8386,0.0017,0.0019,-0.0038,-1.391241,0.542292,-0.07635,902036,66
-0.2119,0.1007,-9.8176,0.0042,0.0017,-0.0039,-1.391241,0.542292,-0.07635,912536,66
-0.0732,0.0048,-9.8339,0.0063,0.0039,-0.0038,-1.391241,0.542292,-0.07635,923036,66
-0.0865,-0.0002,-9.8307,-0.0003,0.0003,-0.0007,-1.391241,0.542292,-0.07635,933536,66
-0.0509,0.0163,-9.812,0.0025,-0.0016,0.0002,-1.391241,0.542292,-0.07635,944036,66
-0.0812,0.0467,-9.8342,0.0001,0.0006,-0.0009,-1.391241,0.542292,-0.07635,954536,66
-0.1345,0.012,-9.8078,0.0026,-0.0059,-0.0021,-1.391241,0.542292,-0.07635,965036,66
-0.0936,-0.0552,-9.8221,0.003,0.003,-0.0033,-1.39165,0.542319,-0.076606,975082,67
-0.1282,-0.042,-9.7991,0.0035,-0.0011,-0.0009,-1.39165,0.542319,-0.076606,985109,67
-0.0222,0.0123,-9.8253,0.0031,-0.0022,-0.0123,-1.39165,0.542319,-0.076606,995609,67
-0.0075,0.1257,-9.8011,0.002,-0.003,-0.023,-1.39165,0.542319,-0.076606,1006109,67
-0.0735,0.2115,-9.8275,0.0045,0.0006,-0.0017,-1.39165,0.542319,-0.076606,1016609,67
-0.1773,0.0227,-9.8554,0.0018,0.0015,0.0435,-1.39165,0.542319,-0.076606,1027109,67
-0.1807,-0.1744,-9.8651,0.0048,0.0022,-0.0062,-1.39165,0.542319,-0.076606,1037609,67
-0.014,0.096,-9.8436,0.0033,-0.0028,-0.0287,-1.39165,0.542319,-0.076606,1048109,67
-0.0176,0.0928,-9.8026,0.0027,-0.001,0.0025,-1.39165,0.542319,-0.076606,1058609,67
-0.0808,0.0006,-9.7777,0.0017,-0.0001,0.0111,-1.39165,0.542319,-0.076606,1069109,67
-0.1,0.0153,-9.7717,0.005,0.004,-0.015,-1.39165,0.542319,-0.076606,1079609,67
-0.0709,0.0644,-9.773,0.0006,-0.0036,-0.0026,-1.39165,0.542319,-0.076606,1090109,67
-0.0652,0.0035,-9.8319,-0.0005,-0.0026,0.0123,-1.39165,0.542319,-0.076606,1100609,67
-0.0777,-0.0052,-9.7905,0.0039,-0.0007,-0.0175,-1.391389,0.542354,-0.07625,1110659,68
-0.0096,0.1936,-9.7967,0.0046,0.0014,-0.012,-1.391389,0.542354,-0.07625,1121159,68
-0.1151,0.1173,-9.9523,-0.0016,0.0032,0.0228,-1.391389,0.542354,-0.07625,1131659,68
-0.1685,-0.0401,-9.8035,0.0027,-0.0013,-0.0074,-1.391389,0.542354,-0.07625,1142159,68
-0.1052,0.1135,-9.6386,0.0031,-0.005,-0.035,-1.391389,0.542354,-0.07625,1152659,68
-0.1045,0.264,-9.8152,0.0025,0.0044,0.0306,-1.391389,0.542354,-0.07625,1163159,68
-0.0434,-0.241,-9.8689,0.0002,-0.0025,0.02,-1.391389,0.542354,-0.07625,1173659,68
-0.0297,0.1,-9.7413,0.0054,-0.0013,-0.0419,-1.391389,0.542354,-0.07625,1184159,68
-0.1037,0.102,-9.827,0.0026,0.0012,0.0049,-1.391389,0.542354,-0.07625,1194659,68
-0.0429,0.0719,-9.8584,0.0054,-0.0008,0.0102,-1.391389,0.542354,-0.07625,1205159,68
-0.2087,-0.0512,-9.8294,0.0015,-0.0015,-0.0151,-1.391389,0.542354,-0.07625,1215659,68
0.0303,0.0627,-9.9238,0.0008,-0.0031,-0.0106,-1.391389,0.542354,-0.07625,1226159,68
-0.2353,0.1746,-9.7282,0.0042,-0.0021,0.0091,-1.391389,0.542354,-0.07625,1236659,68
-0.0348,-0.1284,-9.9012,0.0017,0.0032,0.0012,-1.391389,0.542354,-0.07625,1247159,68
-0.2285,0.0484,-9.7919,0.0028,-0.0046,-0.0191,-1.391389,0.542354,-0.07625,1257659,68
0.0103,-0.0292,-9.7798,0.0026,0.0003,0.0114,-1.391389,0.542354,-0.07625,1268159,68
-0.0558,-0.0009,-9.8459,-0.0002,-0.0062,-0.0025,-1.391389,0.542354,-0.07625,1278659,68
-0.1263,-0.0111,-9.7522,0.0016,0.0016,-0.0023,-1.391389,0.542354,-0.07625,1289159,68
-0.0342,0.1418,-9.8364,0.007,-0.002,-0.0146,-1.391389,0.542354,-0.07625,1299659,68
-0.1465,0.031,-9.761,-0.0037,-0.0001,0.0101,-1.391389,0.542354,-0.07625,1310159,68
0.0372,-0.0087,-9.8195,0.0046,-0.0041,-0.0041,-1.391382,0.542272,-0.076032,1320203,69
-0.1042,0.026,-9.889,0.0053,0.0028,-0.0012,-1.391382,0.542272,-0.076032,1330205,69
-0.0006,0.0881,-9.8166,0.0018,-0.0063,-0.0168,-1.391382,0.542272,-0.076032,1340705,69
-0.1392,-0.1003,-9.864,0.0024,-0.0011,0.0141,-1.391382,0.542272,-0.076032,1350739,69
-0.0215,-0.0446,-9.7779,0.0061,0.0004,-0.0066,-1.391382,0.542272,-0.076032,1361239,69
-0.2337,0.0776,-9.7969,0.0001,0,-0.0053,-1.391382,0.542272,-0.076032,1371739,69
0.0005,0.1791,-9.7786,0.0069,-0.0034,-0.0109,-1.391382,0.542272,-0.076032,1382239,69
-0.2098,-0.0195,-9.8574,-0.0002,0.0028,0.0198,-1.391382,0.542272,-0.076032,1392739,69
-0.0939,0.1841,-9.7612,0.0037,-0.0081,-0.0158,-1.391382,0.542272,-0.076032,1403239,69
-0.2261,-0.0813,-9.7301,0.0022,-0.0006,-0.0043,-1.391382,0.542272,-0.076032,1413739,69
-0.0725,0.0767,-9.9831,0.0035,-0.0045,-0.0004,-1.391382,0.542272,-0.076032,1424239,69
-0.1644,0.1879,-9.8088,-0.0027,0.0051,0.0058,-1.391539,0.542245,-0.076218,1434288,70
-0.0052,-0.1664,-9.8209,0.0052,-0.0046,-0.0144,-1.391539,0.542245,-0.076218,1444788,70
-0.0133,0.3546,-9.9105,0,-0.0004,0.001,-1.391539,0.542245,-0.076218,1455288,70
-0.2311,-0.1863,-9.7163,0.0008,-0.0007,0.006,-1.391539,0.542245,-0.076218,1465788,70
-0.1671,0.3698,-9.8928,0.0028,-0.0045,-0.0254,-1.391539,0.542245,-0.076218,1476288,70
-0.0541,0.077,-9.7333,-0.0009,0.0041,0.0188,-1.391539,0.542245,-0.076218,1486788,70
0.0015,-0.0478,-9.7716,0.0057,0.0002,0.0011,-1.391539,0.542245,-0.076218,1497288,70
-0.0333,0.1336,-9.9655,0.0093,0.0024,-0.0259,-1.391539,0.542245,-0.076218,1507788,70
-0.0522,-0.0146,-9.7499,0.0002,-0.0023,0.01,-1.391539,0.542245,-0.076218,1518288,70
-0.0735,-0.163,-9.9382,0.0046,-0.0002,0.0029,-1.391539,0.542245,-0.076218,1528788,70
-0.263,0.2279,-9.899,0.0044,-0.0059,-0.0139,-1.391539,0.542245,-0.076218,1539288,70
0.0789,0.0128,-9.6166,-0.0015,0.003,0.0003,-1.391539,0.542245,-0.076218,1549788,70
-0.1936,0.0655,-9.8946,0.0061,-0.0025,0.0002,-1.391539,0.542245,-0.076218,1560288,70
-0.0128,0.0795,-9.5627,-0.0005,0.0019,-0.0037,-1.391342,0.542698,-0.075513,1570332,71
0.0176,0.108,-9.8759,0.0019,0.0008,-0.0025,-1.391342,0.542698,-0.075513,1580832,71
-0.21,-0.0454,-9.8384,0.0046,0.0004,-0.0013,-1.391342,0.542698,-0.075513,1590866,71
0.1579,0.078,-9.774,0.0026,-0.0073,0.0049,-1.391342,0.542698,-0.075513,1601366,71
-0.1113,-0.0614,-9.9457,0.0016,-0.0001,-0.0141,-1.391342,0.542698,-0.075513,1611866,71
-0.1143,0.1246,-9.6479,0.0023,-0.0015,0.0066,-1.391342,0.542698,-0.075513,1622366,71
0.0105,0.2315,-9.9595,0.0037,-0.0025,0.0103,-1.391342,0.542698,-0.075513,1632866,71
-0.3181,-0.2919,-9.7338,0.0084,0.0031,-0.0223,-1.391342,0.542698,-0.075513,1643366,71
-0.0039,0.344,-9.7405,0.0027,-0.0067,0.0013,-1.391342,0.542698,-0.075513,1653866,71
-0.0731,-0.0556,-9.8561,0.0015,0.0029,0.0082,-1.391313,0.542167,-0.07574,1663912,72
-0.2453,-0.2619,-9.7782,0.0047,-0.0016,-0.0159,-1.391313,0.542167,-0.07574,1674412,72
0.1281,0.4759,-9.7647,0.0054,0.003,0.0006,-1.391313,0.542167,-0.07574,1684912,72
-0.21,-0.1814,-9.8036,0.0012,0.0042,0.0071,-1.391313,0.542167,-0.07574,1695412,72
-0.1513,0.0073,-9.9077,0.0052,-0.0049,-0.0089,-1.391313,0.542167,-0.07574,1705912,72
0.0573,0.3443,-9.8125,0.0012,0.0031,-0.0066,-1.391313,0.542167,-0.07574,1716412,72
-0.3356,-0.3512,-9.7405,0,-0.0081,0.0017,-1.391313,0.542167,-0.07574,1726912,72
-0.0319,0.2259,-9.8256,0.0095,-0.0019,0.001,-1.391313,0.542167,-0.07574,1737412,72
0.0912,0.0876,-9.7284,-0.0004,0.0046,-0.0125,-1.391313,0.542167,-0.07574,1747912,72
-0.1609,-0.408,-10.0357,0.0034,-0.0059,0.0088,-1.391313,0.542167,-0.07574,1758412,72
0.1607,0.2685,-9.9249,0.0064,0.0014,-0.0005,-1.391313,0.542167,-0.07574,1768912,72
-0.1188,-0.2876,-9.8946,0,0.0008,-0.0098,-1.391313,0.542167,-0.07574,1779412,72
-0.2138,0.1207,-9.7993,0.0071,-0.0015,0.0008,-1.391313,0.542167,-0.07574,1789912,72
0.0354,0.205,-9.7512,0.0008,-0.0044,0.0009,-1.39133,0.542188,-0.076106,1799956,73
-0.2314,-0.1406,-9.9635,0.0041,0.0005,0.0047,-1.39133,0.542188,-0.076106,1810456,73
-0.0067,0.2444,-9.8568,0.0038,-0.0014,-0.0138,-1.39133,0.542188,-0.076106,1820956,73
0.0097,0.1869,-9.8877,-0.0044,-0.0071,0.0122,-1.39133,0.542188,-0.076106,1830961,73
-0.2029,-0.3394,-9.6449,0.0056,0.0064,0.0004,-1.39133,0.542188,-0.076106,1841461,73
0.155,0.1904,-9.8469,0.0038,-0.0093,-0.0178,-1.39133,0.542188,-0.076106,1851961,73
-0.0889,0.1149,-9.9771,-0.0004,0.0075,-0.0003,-1.39133,0.542188,-0.076106,1862461,73
-0.0486,-0.2152,-9.7959,0.0019,0.0033,0.007,-1.39133,0.542188,-0.076106,1872961,73
-0.2355,0.4408,-9.972,0.0041,-0.0059,-0.0085,-1.39133,0.542188,-0.076106,1883461,73
-0.01,0.0214,-9.9427,0.0038,0.0037,-0.0079,-1.39105,0.542417,-0.075786,1893505,74
-0.099,-0.2379,-9.9151,0.0051,-0.0016,0.0084,-1.39105,0.542417,-0.075786,1904005,74
0.1403,0.1516,-9.6556,0.0059,-0.0008,-0.0058,-1.39105,0.542417,-0.075786,1914505,74
-0.2487,0.4055,-9.7651,-0.0044,-0.0112,-0.0128,-1.39105,0.542417,-0.075786,1925005,74
-0.0307,-0.4535,-9.686,-0.0021,0.0006,-0.0012,-1.39105,0.542417,-0.075786,1935505,74
-0.1052,-0.0702,-9.9148,0.0064,0.0014,0.0023,-1.39105,0.542417,-0.075786,1946005,74
-0.0382,0.3356,-9.6302,-0.0023,0.0013,0.0065,-1.39105,0.542417,-0.075786,1956505,74
0.11,0.0046,-9.7731,-0.0003,-0.005,-0.0089,-1.39105,0.542417,-0.075786,1967005,74
-0.2839,-0.2276,-9.8865,0.0063,0.0086,-0.0065,-1.39105,0.542417,-0.075786,1977505,74
-0.2501,-0.1007,-9.5476,-0.0017,0.0008,-0.0116,-1.39105,0.542417,-0.075786,1988005,74
-0.0594,0.3599,-9.9825,-0.003,0.0019,0.005,-1.39105,0.542417,-0.075786,1998505,74
0.2447,-0.227,-9.9088,-0.0036,-0.0076,0.0092,-1.39105,0.542417,-0.075786,2009005,74
-0.0384,0.1468,-9.7747,0.0023,-0.0006,-0.011,-1.39105,0.542417,-0.075786,2019505,74
-0.0851,-0.0298,-9.894,0.0057,0.0082,-0.0099,-1.390948,0.540392,-0.075507,2029552,75
-0.3683,-0.3903,-9.621,0.0073,0.005,-0.001,-1.390948,0.540392,-0.075507,2040052,75
-0.0558,0.3696,-9.6512,-0.0042,-0.0071,0.0049,-1.390948,0.540392,-0.075507,2050082,75
-0.0213,0.3585,-9.7334,-0.0029,-0.0032,-0.0041,-1.390948,0.540392,-0.075507,2060582,75
0.1471,0.164,-9.9047,-0.0001,0.0028,-0.002,-1.390948,0.540392,-0.075507,2071082,75
0.0735,-0.589,-9.9787,0.0065,0.0029,0.0045,-1.390948,0.540392,-0.075507,2081582,75
0.0965,-1.0263,-9.8038,0.0129,-0.0021,-0.0062,-1.390948,0.540392,-0.075507,2092082,75
-0.7826,0.7816,-9.7321,-0.0009,-0.0096,-0.0136,-1.390948,0.540392,-0.075507,2102582,75
-0.0999,0.5594,-9.6716,-0.0091,-0.0147,0.0035,-1.390948,0.540392,-0.075507,2113082,75
0.2465,0.5644,-9.9928,-0.0015,-0.0037,0.0004,-1.390948,0.540392,-0.075507,2123582,75
0.0975,0.4827,-9.5045,0.0013,0.0042,-0.0092,-1.391029,0.542033,-0.075932,2133626,76
0.1662,-0.1012,-9.7109,-0.0017,0.0061,-0.0049,-1.391029,0.542033,-0.075932,2144126,76
0.2944,-0.329,-9.756,-0.0065,0.005,0.0004,-1.391029,0.542033,-0.075932,2154626,76
0.0841,-0.2717,-9.8905,-0.0024,0.0024,0.0035,-1.391029,0.542033,-0.075932,2165126,76
-0.107,-0.2819,-9.7349,0.0025,-0.0058,0.0033,-1.391029,0.542033,-0.075932,2175626,76
-0.2955,-0.5392,-9.7554,0.0091,0.0109,0.006,-1.391029,0.542033,-0.075932,2186126,76
-0.338,-0.1963,-9.2278,0.0061,0.0087,-0.0011,-1.391029,0.542033,-0.075932,2196626,76
-0.0041,0.008,-9.993,0.0025,0.0026,-0.0011,-1.391029,0.542033,-0.075932,2207126,76
-0.059,-0.2403,-10.3176,0.0064,-0.0006,0.01,-1.391029,0.542033,-0.075932,2217626,76
-0.3966,-0.0496,-10.0518,0.0019,-0.0028,0.0071,-1.391029,0.542033,-0.075932,2228126,76
0.0591,-0.6189,-9.7459,0.002,-0.0057,0.0044,-1.391029,0.542033,-0.075932,2238626,76
0.0283,0.1414,-10.1536,0.0052,-0.0046,-0.0054,-1.391029,0.542033,-0.075932,2249126,76
-0.0297,-0.2883,-9.7354,0.0002,-0.0045,-0.0003,-1.391029,0.542033,-0.075932,2259626,76
-0.0995,-0.1752,-9.83,0.0023,-0.0177,0.0131,-1.391029,0.542033,-0.075932,2270126,76
-0.0406,-0.0016,-9.4784,-0.0067,-0.0048,0.0074,-1.391029,0.542033,-0.075932,2280626,76
0.2881,0.2743,-9.7823,0.0051,-0.0091,-0.0113,-1.391029,0.542033,-0.075932,2291126,76
0.2489,-0.3727,-10.1376,-0.0024,0.0003,-0.0039,-1.391029,0.542033,-0.075932,2301626,76
0.1657,0.108,-9.999,0.0015,0.0095,0.0175,-1.391029,0.542033,-0.075932,2312126,76
-0.34,-0.3404,-10.0011,0.0006,0.0014,0.0173,-1.391206,0.542163,-0.075661,2322176,77
0.2365,-0.0073,-10.0173,0,0.0032,0.002,-1.391324,0.542196,-0.076102,2332326,78
0.0448,0.2751,-10.1631,-0.0009,0.0028,-0.0056,-1.391324,0.542196,-0.076102,2342826,78
-0.0364,0.0636,-9.6998,-0.0001,-0.0015,-0.0024,-1.391324,0.542196,-0.076102,2352854,78
-0.3659,-0.1345,-9.6563,0.0003,-0.0018,0.0011,-1.391324,0.542196,-0.076102,2363354,78
-0.0985,-0.1291,-9.8659,0.0021,-0.0018,-0.002,-1.391324,0.542196,-0.076102,2373854,78
0.1638,-0.6954,-9.8944,0.0041,-0.0046,-0.0029,-1.391324,0.542196,-0.076102,2384354,78
0.3037,-0.0654,-9.7046,0.0022,0.0095,0.0075,-1.391324,0.542196,-0.076102,2394854,78
-0.0837,0.0612,-9.5356,0.0009,0.0007,-0,-1.391324,0.542196,-0.076102,2405354,78
-0.0023,-0.0391,-9.6848,-0.0016,-0.0095,-0.0103,-1.391324,0.542196,-0.076102,2415854,78
-0.1582,-0.1177,-10.5676,-0.0005,-0.0138,-0.0014,-1.391324,0.542196,-0.076102,2426354,78
0.1845,0.2463,-10.1599,-0.0083,-0.0013,0.0014,-1.391324,0.542196,-0.076102,2436854,78
-0.0003,0.8233,-9.7642,0.0064,-0.0024,-0.0096,-1.391324,0.542196,-0.076102,2447354,78
-0.3304,0.7778,-9.596,-0.0037,0.0057,-0.0156,-1.391324,0.542196,-0.076102,2457854,78
-0.2623,0.2762,-9.7914,0.0067,-0.008,-0.0047,-1.391324,0.542196,-0.076102,2468354,78
-0.3634,0.2922,-10.2425,0.0056,-0.0038,0.0046,-1.391324,0.542196,-0.076102,2478854,78
-0.3675,-0.0863,-9.912,-0.0002,0.0053,0.0067,-1.391324,0.542196,-0.076102,2489354,78
-0.0112,-0.1568,-9.6865,0.0041,-0.0062,0.0015,-1.391324,0.542196,-0.076102,2499854,78
0.4434,-0.7694,-9.9938,0.0106,-0.0024,-0.0033,-1.391324,0.542196,-0.076102,2510354,78
-0.0484,-0.3581,-9.7539,0.0056,0.013,0.0005,-1.391324,0.542196,-0.076102,2520854,78
-0.0439,-0.2984,-9.5842,-0,0.0003,-0.0009,-1.391324,0.542196,-0.076102,2531354,78
-0.3833,-0.4384,-9.3372,-0.0042,-0.0187,-0.0025,-1.391324,0.542196,-0.076102,2541854,78
-0.4934,-0.0114,-9.3825,0.0099,0.01,-0.0041,-1.391324,0.542196,-0.076102,2552354,78
-0.1926,-0.083,-9.2697,0.0089,-0.0051,-0.0102,-1.391324,0.542196,-0.076102,2562854,78
-0.5841,-0.1518,-9.7086,-0.0075,-0.0078,-0.0223,-1.391324,0.542196,-0.076102,2573354,78
-0.5486,-0.3289,-9.8418,0.0044,0.0101,-0.0167,-1.391324,0.542196,-0.076102,2583854,78
-0.1249,-0.4754,-9.8579,0.0053,0.0157,-0.006,-1.391071,0.542143,-0.07602,2593903,79
0.182,-0.2221,-9.883,-0.0072,-0.0098,-0.008,-1.391071,0.542143,-0.07602,2604403,79
-0.2541,-0.017,-9.8669,0.0006,0.004,-0.0017,-1.391071,0.542143,-0.07602,2614903,79
-0.2933,0.0434,-9.8238,0.0078,0.0148,-0.0026,-1.391071,0.542143,-0.07602,2625403,79
-0.3511,-0.3708,-9.4167,-0.0035,0.0039,0.0016,-1.391071,0.542143,-0.07602,2635903,79
0.0934,0.5334,-10.0875,-0.0099,0,0.0066,-1.391071,0.542143,-0.07602,2646403,79
