euler_madgwick0,euler_madgwick1,euler_madgwick2,euler_ekf0,euler_ekf1,euler_ekf2,euler_setpoint0,euler_setpoint1,euler_setpoint2,thrust_setpoint,Acc1,Acc2,Acc3,Gyro1,Gyro2,Gyro3,AccBMI1,AccBMI2,AccBMI3,GyroBMI1,GyroBMI2,GyroBMI3,Acc1Raw,Acc2Raw,Acc3Raw,Gyro1Raw,Gyro2Raw,Gyro3Raw,AccBMI1Raw,AccBMI2Raw,AccBMI3Raw,GyroBMI1Raw,GyroBMI2Raw,GyroBMI3Raw,u0,u1,u2,u3,w0,w1,w2,w3,positionNED_0,positionNED_1,positionNED_2,velocityNED_0,velocityNED_1,velocityNED_2,positionSetpointNED_0,positionSetpointNED_1,positionSetpointNED_2,velocitySetpointNED_0,velocitySetpointNED_1,velocitySetpointNED_2,mocapPositionNED_0,mocapPositionNED_1,mocapPositionNED_2,pScale_att,iScale_att,dScale_att,Kp_array,Ki_array,Kd_array,Kp_pos,Ki_pos,Kd_pos,Kp2_array,Ki2_array,Kd2_array,timeSinceBoot,mocapTime,quadTime,numMocapUpdates,throttle,roll,pitch,yaw,throttle_cut,boundary_sw,xSel,ySel,zSel,Kp_scale,Ki_scale,Kd_scale,scale_all,reset,position_toggle
-0.0107,-0.0047,0.0519,-0.1830,-0.1386,-3.1017,0.0063,-0.0042,3.1416,0.0000,0.0293,0.0719,-9.7599,-0.0008,0.0048,0.0063,0.0582,0.1189,-9.8376,0.0022,0.0014,-0.0014,0.0844,0.2237,-9.8422,-0.0012,0.0004,0.0093,0.0070,0.4797,-9.9108,-0.0069,0.0123,-0.0083,0.0000,0.0284,-0.0005,-0.0033,124.5021,0.0000,0.0000,77.5066,-210.931702,182.397278,52.339092,-26.447607,24.337309,5.697443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19526197,0,19524438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0106,-0.0039,0.0520,-0.1830,-0.1386,-3.1016,0.0063,-0.0042,3.1416,0.0000,0.0435,0.1032,-9.7994,-0.0008,0.0044,0.0118,0.0137,0.0896,-9.8239,0.0025,-0.0008,0.0049,0.1562,0.0058,-9.8853,0.0020,0.0023,0.0083,-0.1672,0.2786,-9.5301,0.0040,-0.0157,-0.0117,0.0000,0.0284,-0.0018,-0.0039,125.2455,0.0000,0.0000,74.6967,-211.249176,182.689438,52.407482,-26.464901,24.356905,5.700780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19536697,0,19536438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0104,-0.0030,0.0521,-0.1830,-0.1385,-3.1015,0.0063,-0.0042,3.1416,0.0000,0.0369,0.0668,-9.7561,0.0000,0.0047,0.0029,0.0427,0.0293,-9.8009,0.0013,0.0022,-0.0010,0.0149,-0.0684,-9.8231,0.0039,0.0079,-0.0037,-0.1115,0.2750,-9.7205,0.0138,0.0013,-0.0005,0.0000,0.0277,-0.0035,-0.0034,117.7616,0.0000,0.0000,83.9277,-211.487411,182.908722,52.458797,-26.477678,24.371660,5.703142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19547197,0,19545438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0099,-0.0023,0.0521,-0.1830,-0.1385,-3.1016,0.0063,-0.0042,3.1416,0.0000,0.0504,0.0679,-9.7806,0.0010,0.0054,-0.0047,0.0509,0.0584,-9.8103,0.0020,-0.0027,-0.0119,0.2352,0.2476,-9.4783,-0.0015,-0.0012,0.0024,-0.2246,0.2462,-9.7007,-0.0040,-0.0021,-0.0083,0.0000,0.0270,-0.0047,-0.0023,106.7117,0.0000,0.0000,96.2577,-211.805252,183.201294,52.527256,-26.494970,24.391727,5.706631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19557697,0,19557438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0100,-0.0014,0.0521,-0.1830,-0.1384,-3.1015,0.0063,-0.0042,3.1416,0.0000,0.0541,0.1228,-9.7843,0.0005,0.0031,0.0086,0.0180,0.1105,-9.8154,0.0054,0.0004,0.0025,-0.1551,-0.1474,-9.8327,-0.0004,0.0039,0.0104,-0.1115,-0.1668,-9.8336,0.0027,-0.0093,0.0093,0.0000,0.0267,-0.0051,-0.0032,111.1689,0.0000,0.0000,88.4042,-212.043762,183.420898,52.578629,-26.508066,24.406252,5.709281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19568197,0,19566438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0098,-0.0006,0.0522,-0.1830,-0.1384,-3.1014,0.0063,-0.0042,3.1416,0.0000,0.0534,0.0417,-9.7512,-0.0003,0.0037,0.0074,0.0340,0.0439,-9.8042,0.0016,-0.0013,-0.0001,-0.1575,0.2500,-10.0386,0.0044,0.0039,-0.0019,-0.2875,-0.0285,-10.1676,0.0072,0.0224,0.0064,0.0000,0.0269,-0.0069,-0.0039,111.4348,0.0000,0.0000,87.6501,-212.361954,183.713882,52.647160,-26.525312,24.425980,5.712623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19578697,0,19578438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0093,-0.0000,0.0522,-0.1830,-0.1383,-3.1015,0.0063,-0.0042,3.1416,0.0000,0.0662,0.0628,-9.7701,-0.0012,0.0046,-0.0041,0.0298,0.0843,-9.8346,0.0031,0.0017,-0.0105,-0.0569,0.2165,-9.7728,0.0009,0.0033,-0.0005,-0.0091,0.1924,-9.7905,0.0205,-0.0075,-0.0107,0.0000,0.0263,-0.0078,-0.0024,98.3045,0.0000,0.0000,102.1362,-212.600754,183.933792,52.698582,-26.538227,24.441076,5.715007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19589197,0,19587438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0095,0.0007,0.0522,-0.1830,-0.1383,-3.1015,0.0063,-0.0042,3.1416,0.0000,0.0330,0.1246,-9.8034,-0.0010,0.0037,0.0051,0.0422,0.1132,-9.8478,0.0033,-0.0018,-0.0013,-0.1862,0.2404,-9.8566,0.0039,0.0073,0.0088,-0.1851,0.0254,-9.8193,-0.0072,0.0237,0.0029,0.0000,0.0265,-0.0094,-0.0033,100.3227,0.0000,6.2166,99.5483,-212.919312,184.227203,52.767181,-26.555511,24.460627,5.718102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19599697,0,19599438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0097,0.0014,0.0523,-0.1831,-0.1382,-3.1014,0.0063,-0.0042,3.1416,0.0000,0.0391,0.0848,-9.7672,-0.0009,0.0058,0.0095,0.0165,0.0611,-9.8243,0.0023,-0.0026,0.0008,0.0077,0.1734,-9.6387,0.0012,0.0049,0.0051,0.1489,-0.2350,-9.8246,-0.0056,0.0027,0.0133,0.0000,0.0267,-0.0112,-0.0037,99.1407,0.0000,40.7147,100.7476,-213.158371,184.447403,52.818657,-26.568323,24.475269,5.720630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19610197,0,19608438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
-0.0090,0.0019,0.0523,-0.1831,-0.1381,-3.1013,0.0063,-0.0042,3.1416,0.0000,0.0464,0.0435,-9.7877,0.0003,0.0035,0.0011,-0.0137,0.0377,-9.8381,0.0026,0.0015,-0.0020,0.0149,-0.0493,-9.6004,0.0028,0.0025,-0.0045,0.0986,0.5192,-9.7187,0.0045,-0.0088,0.0112,0.0000,0.0254,-0.0113,-0.0030,91.1714,0.0000,31.3759,104.4333,-213.477295,184.741226,52.887325,-26.585463,24.495256,5.724104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,19620697,0,19620438,0,1000,1506,1504,1505,1000,1000,1505,1505,1505,1096,2008,1625,1017,1000,1000
