euler_madgwick0,euler_madgwick1,euler_madgwick2,euler_ekf0,euler_ekf1,euler_ekf2,euler_setpoint0,euler_setpoint1,euler_setpoint2,thrust_setpoint,Acc1,Acc2,Acc3,Gyro1,Gyro2,Gyro3,AccBMI1,AccBMI2,AccBMI3,GyroBMI1,GyroBMI2,GyroBMI3,Acc1Raw,Acc2Raw,Acc3Raw,Gyro1Raw,Gyro2Raw,Gyro3Raw,AccBMI1Raw,AccBMI2Raw,AccBMI3Raw,GyroBMI1Raw,GyroBMI2Raw,GyroBMI3Raw,u0,u1,u2,u3,w0,w1,w2,w3,positionNED_0,positionNED_1,positionNED_2,velocityNED_0,velocityNED_1,velocityNED_2,positionSetpointNED_0,positionSetpointNED_1,positionSetpointNED_2,velocitySetpointNED_0,velocitySetpointNED_1,velocitySetpointNED_2,mocapPositionNED_0,mocapPositionNED_1,mocapPositionNED_2,pScale_att,iScale_att,dScale_att,Kp_array,Ki_array,Kd_array,Kp_pos,Ki_pos,Kd_pos,Kp2_array,Ki2_array,Kd2_array,timeSinceBoot,mocapTime,quadTime,numMocapUpdates,throttle,roll,pitch,yaw,throttle_cut,boundary_sw,xSel,ySel,zSel,Kp_scale,Ki_scale,Kd_scale,scale_all,reset,position_toggle
-0.0040,-0.0069,0.0156,-0.0041,-0.0056,-3.0708,0.0063,-0.0042,3.1416,0.0000,-0.0634,0.0412,-9.7995,-0.0001,0.0034,-0.0030,-0.1073,0.0174,-9.8475,0.0031,-0.0072,-0.0092,0.3142,0.0273,-9.7776,-0.0028,-0.0017,0.0032,-0.4060,0.6826,-9.8695,0.0035,-0.0123,0.0162,0.0000,0.0175,0.0013,-0.0109,150.5080,0.0000,103.7935,0.0000,-1.390610,0.542281,-0.075831,0.004027,0.000806,0.000515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391296,0.542222,-0.076163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11296202,18130852,11294443,59,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0041,-0.0063,0.0156,-0.0041,-0.0056,-3.0707,0.0063,-0.0042,3.1416,0.0000,-0.0522,0.0308,-9.7784,-0.0023,0.0048,0.0093,-0.0528,0.0695,-9.8143,0.0022,0.0012,0.0000,-0.1455,0.0393,-9.9284,0.0012,0.0015,0.0128,0.5314,0.0254,-9.9916,0.0088,0.0013,0.0027,0.0000,0.0176,0.0012,-0.0119,154.8932,0.0000,111.3471,0.0000,-1.390562,0.542290,-0.075825,0.003957,0.000783,0.000582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391296,0.542222,-0.076163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11306702,18130852,11306443,59,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0042,-0.0058,0.0157,-0.0041,-0.0056,-3.0706,0.0063,-0.0042,3.1416,0.0000,-0.0576,0.0391,-9.7932,-0.0014,0.0046,0.0029,-0.0867,0.0213,-9.8364,0.0026,-0.0065,0.0035,0.0580,0.0489,-9.8710,0.0039,0.0057,-0.0027,-0.0504,0.3378,-9.6343,0.0005,0.0032,-0.0346,0.0000,0.0177,0.0007,-0.0121,155.2481,0.0000,114.4090,0.0000,-1.390527,0.542297,-0.075820,0.003910,0.000728,0.000601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391296,0.542222,-0.076163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11317202,18130852,11315444,59,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0042,-0.0059,0.0157,-0.0042,-0.0056,-3.0706,0.0063,-0.0042,3.1416,0.0000,-0.0408,0.0520,-9.7958,-0.0013,0.0027,-0.0005,-0.0691,0.0658,-9.8015,0.0026,-0.0006,-0.0048,-0.1670,0.1830,-10.2062,0.0049,0.0065,-0.0005,-0.1672,0.1672,-9.8246,0.0149,-0.0112,-0.0101,0.0000,0.0178,0.0014,-0.0113,152.8015,0.0000,106.2086,0.0000,-1.390480,0.542306,-0.075813,0.003924,0.000711,0.000563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391296,0.542222,-0.076163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11327702,18130852,11327443,59,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0049,-0.0060,0.0157,-0.0042,-0.0059,-3.0701,0.0063,-0.0042,3.1416,0.0000,-0.0593,0.0691,-9.7859,0.0000,0.0057,0.0022,-0.0459,0.0812,-9.7950,0.0007,0.0036,-0.0005,-0.3298,0.0824,-10.3833,0.0041,0.0095,0.0069,-0.0648,-0.0465,-10.0347,0.0226,-0.0024,-0.0128,0.0000,0.0173,0.0009,-0.0117,152.9482,0.0000,111.0828,0.0000,-1.390981,0.542309,-0.076001,0.002078,0.000464,0.000052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391306,0.542308,-0.076218,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11337748,18263573,11336444,60,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0049,-0.0066,0.0158,-0.0042,-0.0059,-3.0700,0.0063,-0.0042,3.1416,0.0000,-0.1010,0.0501,-9.7640,-0.0000,0.0033,0.0052,-0.1211,0.0166,-9.8210,0.0047,-0.0004,0.0011,0.0077,-0.0421,-10.4504,0.0015,0.0111,0.0027,-0.1277,-0.1129,-9.9503,-0.0029,0.0056,0.0032,0.0000,0.0174,0.0018,-0.0120,156.1960,0.0000,111.5214,0.0000,-1.391108,0.542299,-0.076119,0.001747,0.000409,-0.000297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11347800,18364337,11345041,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0046,-0.0072,0.0158,-0.0042,-0.0059,-3.0700,0.0063,-0.0042,3.1416,0.0000,-0.0752,0.0234,-9.7955,-0.0001,0.0053,-0.0019,-0.0719,0.0183,-9.8694,0.0020,-0.0004,-0.0005,0.0413,0.0872,-10.2325,-0.0031,0.0071,0.0003,-0.0091,-0.0249,-9.7797,0.0107,0.0043,-0.0085,0.0000,0.0174,0.0011,-0.0113,151.7491,0.0000,107.5677,0.0000,-1.391084,0.542304,-0.076122,0.002138,0.000471,-0.000308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11357827,18364337,11357068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0043,-0.0070,0.0158,-0.0042,-0.0059,-3.0700,0.0063,-0.0042,3.1416,0.0000,-0.0460,0.0858,-9.8024,0.0008,0.0050,0.0008,-0.0986,0.0443,-9.8390,0.0021,0.0036,-0.0030,-0.1000,-0.2193,-9.6507,-0.0068,0.0004,0.0035,0.2638,0.2319,-9.6756,0.0024,-0.0013,0.0032,0.0000,0.0173,0.0013,-0.0115,152.7248,0.0000,108.6728,0.0000,-1.391065,0.542309,-0.076126,0.002201,0.000540,-0.000435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11368327,18364337,11366068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0044,-0.0064,0.0158,-0.0042,-0.0059,-3.0699,0.0063,-0.0042,3.1416,0.0000,-0.0559,0.0373,-9.8090,-0.0005,0.0036,0.0050,-0.0783,0.0806,-9.8637,0.0027,-0.0030,0.0033,-0.2173,-0.0062,-9.5837,-0.0023,0.0028,0.0032,-0.2408,-0.2781,-9.7420,0.0141,0.0059,0.0149,0.0000,0.0176,0.0017,-0.0120,156.0258,0.0000,111.0390,0.0000,-1.391039,0.542315,-0.076131,0.002114,0.000448,-0.000402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11378827,18364337,11378068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0049,-0.0065,0.0158,-0.0042,-0.0058,-3.0699,0.0063,-0.0042,3.1416,0.0000,-0.0814,0.0813,-9.7494,-0.0001,0.0056,0.0035,-0.0965,0.0757,-9.8103,0.0046,-0.0018,0.0032,0.0053,-0.0541,-9.8901,0.0009,0.0100,0.0032,-0.3611,-0.6588,-9.8444,0.0059,0.0120,-0.0021,0.0000,0.0174,0.0007,-0.0119,153.8934,0.0000,113.4052,0.0000,-1.391020,0.542318,-0.076134,0.002156,0.000204,-0.000288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11389327,18364337,11387068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0052,-0.0071,0.0159,-0.0042,-0.0058,-3.0699,0.0063,-0.0042,3.1416,0.0000,-0.1228,0.0650,-9.8208,0.0007,0.0024,-0.0000,-0.0839,0.0610,-9.8196,0.0022,0.0001,-0.0026,0.1059,-0.0325,-9.7608,-0.0031,0.0049,-0.0016,-0.4832,-0.2817,-9.5589,-0.0008,-0.0032,-0.0032,0.0000,0.0174,0.0016,-0.0115,153.6318,0.0000,108.2439,0.0000,-1.390991,0.542319,-0.076136,0.002630,-0.000005,-0.000056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11399827,18364337,11399068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0049,-0.0078,0.0159,-0.0042,-0.0058,-3.0699,0.0063,-0.0042,3.1416,0.0000,-0.0989,0.0232,-9.7855,-0.0002,0.0054,0.0015,-0.1263,0.0019,-9.7914,0.0036,0.0056,-0.0018,-0.0378,0.0824,-9.6914,-0.0063,-0.0009,0.0029,0.1201,-0.1776,-10.1299,-0.0093,0.0048,-0.0005,0.0000,0.0174,0.0013,-0.0116,153.3110,0.0000,109.2676,0.0000,-1.390965,0.542319,-0.076138,0.003071,0.000031,-0.000393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11410327,18364337,11408068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0042,-0.0080,0.0159,-0.0042,-0.0058,-3.0698,0.0063,-0.0042,3.1416,0.0000,-0.0853,-0.0083,-9.7960,-0.0006,0.0049,0.0018,-0.0948,-0.0195,-9.7914,0.0041,0.0047,-0.0029,0.1035,0.2644,-10.0027,-0.0060,0.0004,0.0013,-0.0684,-0.1452,-10.1299,0.0027,0.0093,0.0149,0.0000,0.0179,0.0009,-0.0116,153.2670,0.0000,109.1190,0.0000,-1.390926,0.542321,-0.076141,0.003435,0.000375,-0.000279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11420827,18364337,11420068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0035,-0.0076,0.0159,-0.0042,-0.0058,-3.0698,0.0063,-0.0042,3.1416,0.0000,-0.0404,0.0434,-9.8235,0.0008,0.0050,0.0026,-0.0457,-0.0109,-9.8044,0.0040,0.0024,-0.0021,-0.2101,-0.1211,-9.6363,-0.0012,0.0055,-0.0013,-0.0630,0.2911,-9.9970,0.0115,0.0005,-0.0146,0.0000,0.0173,0.0014,-0.0117,154.0857,0.0000,110.1489,0.0000,-1.390895,0.542326,-0.076145,0.003500,0.000727,-0.000503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11431327,18364337,11429068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0036,-0.0068,0.0159,-0.0042,-0.0057,-3.0698,0.0063,-0.0042,3.1416,0.0000,-0.0274,0.0244,-9.8210,-0.0015,0.0033,0.0025,-0.0206,0.0320,-9.8030,0.0006,-0.0024,-0.0012,0.0604,0.0441,-9.8087,0.0036,0.0017,0.0005,-0.0361,0.4096,-10.2628,0.0069,0.0112,-0.0168,0.0000,0.0176,0.0007,-0.0117,153.0231,0.0000,110.8395,0.0000,-1.390854,0.542335,-0.076152,0.003225,0.000755,-0.000691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11441827,18364337,11441068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0039,-0.0060,0.0159,-0.0042,-0.0057,-3.0698,0.0063,-0.0042,3.1416,0.0000,-0.0252,0.0822,-9.8136,-0.0003,0.0041,0.0031,-0.0525,0.0894,-9.8631,0.0011,-0.0050,-0.0013,0.0221,0.3003,-9.7585,0.0033,0.0065,0.0053,0.0753,0.4204,-9.8049,0.0125,0.0104,0.0045,0.0000,0.0175,0.0012,-0.0118,154.2340,0.0000,111.1540,0.0000,-1.390827,0.542341,-0.076159,0.002887,0.000618,-0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11452327,18364337,11450068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0046,-0.0060,0.0160,-0.0042,-0.0057,-3.0697,0.0063,-0.0042,3.1416,0.0000,-0.0623,0.0775,-9.8007,-0.0005,0.0044,0.0026,-0.1188,0.0260,-9.8418,0.0030,-0.0006,-0.0014,-0.2437,-0.2815,-9.4903,0.0063,0.0009,0.0003,-0.3396,0.3917,-9.9970,0.0032,0.0064,-0.0173,0.0000,0.0176,0.0010,-0.0118,154.0397,0.0000,111.1456,0.0000,-1.390793,0.542345,-0.076172,0.002864,0.000118,-0.001111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11462827,18364337,11462068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0048,-0.0067,0.0160,-0.0042,-0.0057,-3.0697,0.0063,-0.0042,3.1416,0.0000,-0.1141,0.0528,-9.8096,-0.0001,0.0045,0.0004,-0.1483,0.0413,-9.8344,0.0014,0.0025,-0.0040,-0.3251,-0.0253,-10.0098,-0.0004,0.0047,0.0011,-0.0738,-0.4757,-9.9934,0.0170,-0.0048,0.0027,0.0000,0.0174,0.0007,-0.0115,152.3056,0.0000,110.3563,0.0000,-1.390765,0.542346,-0.076182,0.003388,0.000067,-0.001192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11473327,18364337,11471068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0045,-0.0074,0.0160,-0.0042,-0.0057,-3.0697,0.0063,-0.0042,3.1416,0.0000,-0.0790,0.0081,-9.8002,0.0004,0.0037,0.0005,-0.0501,0.0586,-9.8333,0.0045,-0.0023,-0.0055,-0.3777,0.1830,-9.7920,-0.0012,0.0017,-0.0011,-0.0091,0.0559,-9.9180,-0.0059,0.0029,0.0088,0.0000,0.0173,0.0010,-0.0115,152.3037,0.0000,109.7251,0.0000,-1.390721,0.542348,-0.076197,0.003954,0.000231,-0.001199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11483827,18364337,11483068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0038,-0.0072,0.0160,-0.0042,-0.0057,-3.0697,0.0063,-0.0042,3.1416,0.0000,-0.0273,0.0415,-9.7978,-0.0001,0.0022,0.0022,-0.0360,0.0324,-9.8237,0.0020,0.0000,-0.0018,-0.3155,-0.2935,-10.0793,0.0007,0.0063,0.0037,-0.0486,0.2319,-10.0276,0.0069,0.0080,-0.0045,0.0000,0.0174,0.0016,-0.0117,154.3444,0.0000,109.1933,0.0000,-1.390684,0.542351,-0.076207,0.004043,0.000499,-0.001188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.391334,0.542278,-0.076361,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,11494327,18364337,11492068,61,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
