euler_madgwick0,euler_madgwick1,euler_madgwick2,euler_ekf0,euler_ekf1,euler_ekf2,euler_setpoint0,euler_setpoint1,euler_setpoint2,thrust_setpoint,Acc1,Acc2,Acc3,Gyro1,Gyro2,Gyro3,AccBMI1,AccBMI2,AccBMI3,GyroBMI1,GyroBMI2,GyroBMI3,Acc1Raw,Acc2Raw,Acc3Raw,Gyro1Raw,Gyro2Raw,Gyro3Raw,AccBMI1Raw,AccBMI2Raw,AccBMI3Raw,GyroBMI1Raw,GyroBMI2Raw,GyroBMI3Raw,u0,u1,u2,u3,w0,w1,w2,w3,positionNED_0,positionNED_1,positionNED_2,velocityNED_0,velocityNED_1,velocityNED_2,positionSetpointNED_0,positionSetpointNED_1,positionSetpointNED_2,velocitySetpointNED_0,velocitySetpointNED_1,velocitySetpointNED_2,mocapPositionNED_0,mocapPositionNED_1,mocapPositionNED_2,pScale_att,iScale_att,dScale_att,Kp_array,Ki_array,Kd_array,Kp_pos,Ki_pos,Kd_pos,Kp2_array,Ki2_array,Kd2_array,timeSinceBoot,mocapTime,quadTime,numMocapUpdates,throttle,roll,pitch,yaw,throttle_cut,boundary_sw,xSel,ySel,zSel,Kp_scale,Ki_scale,Kd_scale,scale_all,reset,position_toggle
-0.0062,-0.0059,-0.7354,-0.0045,-0.0156,-2.9982,0.0063,-0.0031,3.1416,0.0000,-0.1350,-0.0430,-9.8524,-0.0001,0.0030,-0.0004,-0.1452,-0.1309,-9.9111,0.0013,-0.0001,0.0036,-0.0497,-0.4036,-9.1144,-0.0001,0.0063,-0.0296,0.3069,0.2301,-9.2410,0.0059,0.0178,-0.0304,0.0000,0.0181,0.0195,-0.0169,202.0220,0.0000,105.1020,0.0000,-1.376768,0.536888,-0.075527,0.003914,-0.004782,-0.003309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377101,0.536664,-0.073802,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91340741,1063110838,91340482,729,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0059,-0.0058,-0.7357,-0.0045,-0.0156,-2.9984,0.0063,-0.0031,3.1416,0.0000,-0.0507,0.1167,-9.8030,0.0005,0.0039,-0.0329,-0.0832,0.1258,-9.7733,0.0054,0.0012,-0.0335,0.1825,0.0369,-9.3562,-0.0023,0.0036,-0.0179,0.4434,0.3863,-9.6774,-0.0019,-0.0165,-0.0083,0.0000,0.0178,0.0193,-0.0123,184.8882,0.0000,59.4675,0.0000,-1.376734,0.536847,-0.075558,0.003808,-0.004680,-0.003542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377101,0.536664,-0.073802,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91351241,1063110838,91349482,729,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0067,-0.0056,-0.7358,-0.0045,-0.0156,-2.9985,0.0063,-0.0031,3.1416,0.0000,-0.0422,0.1795,-9.7836,-0.0010,0.0045,0.0119,-0.1030,0.1966,-9.8227,0.0033,-0.0011,0.0110,0.2519,0.2859,-9.5526,0.0015,0.0039,0.0325,0.0070,0.1672,-10.0096,-0.0061,-0.0162,0.0200,0.0000,0.0180,0.0194,-0.0154,196.4229,0.0000,92.7173,0.0000,-1.376690,0.536784,-0.075602,0.003584,-0.005950,-0.003692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377101,0.536664,-0.073802,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91361741,1063110838,91361482,729,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0072,-0.0059,-0.7356,-0.0045,-0.0156,-2.9982,0.0063,-0.0031,3.1416,0.0000,-0.0934,0.0246,-9.8174,-0.0018,0.0028,0.0224,-0.1259,-0.0340,-9.8150,0.0015,0.0010,0.0229,-0.3131,0.0058,-9.6387,0.0020,0.0092,0.0048,0.2441,-0.1345,-10.1066,-0.0043,-0.0133,0.0104,0.0000,0.0184,0.0192,-0.0186,207.5360,0.0000,118.1198,0.0000,-1.376657,0.536727,-0.075637,0.003746,-0.006380,-0.004128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377101,0.536664,-0.073802,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91372241,1063110838,91370482,729,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0065,-0.0062,-0.7355,-0.0045,-0.0156,-2.9982,0.0063,-0.0031,3.1416,0.0000,-0.1001,-0.0404,-9.7992,-0.0002,0.0027,-0.0176,-0.1511,-0.0723,-9.8320,0.0032,0.0002,-0.0161,-0.1838,0.0369,-9.7513,0.0033,0.0092,-0.0290,-0.0127,0.3558,-10.0617,0.0053,0.0288,-0.0248,0.0000,0.0183,0.0195,-0.0155,197.3531,0.0000,93.0140,0.0000,-1.376610,0.536656,-0.075688,0.004114,-0.005323,-0.004519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377101,0.536664,-0.073802,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91382741,1063110838,91382482,729,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0059,-0.0060,-0.7358,-0.0045,-0.0156,-2.9984,0.0063,-0.0031,3.1416,0.0000,-0.0099,0.0780,-9.7589,-0.0005,0.0042,-0.0192,-0.0297,0.1360,-9.8212,0.0037,0.0050,-0.0220,-0.0425,0.2644,-9.8255,0.0017,0.0065,-0.0067,0.0609,0.1439,-9.9037,-0.0075,0.0186,0.0101,0.0000,0.0177,0.0190,-0.0131,187.1419,0.0000,70.6990,0.0000,-1.376572,0.536611,-0.075730,0.004034,-0.004972,-0.004620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377101,0.536664,-0.073802,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91393241,1063110838,91391482,729,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0065,-0.0053,-0.7358,-0.0055,-0.0157,-2.9983,0.0063,-0.0031,3.1416,0.0000,-0.0100,0.1372,-9.7818,-0.0014,0.0026,0.0134,-0.0273,0.1226,-9.8170,0.0028,-0.0022,0.0131,-0.0808,0.0225,-9.8494,0.0020,0.0089,0.0197,0.0968,0.5928,-9.9216,-0.0016,-0.0200,0.0256,0.0000,0.0199,0.0200,-0.0171,205.0137,0.0000,101.8323,0.0000,-1.376972,0.538185,-0.075258,0.001763,0.000281,-0.003338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377285,0.539338,-0.074604,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91403791,1063244442,91403482,730,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0071,-0.0053,-0.7356,-0.0055,-0.0157,-2.9981,0.0063,-0.0031,3.1416,0.0000,-0.0819,0.0736,-9.7748,-0.0006,0.0036,0.0091,-0.0683,0.0730,-9.8097,0.0039,0.0044,0.0115,-0.0617,-0.0660,-9.7944,0.0015,0.0004,-0.0072,-0.0684,0.0451,-9.6397,0.0144,-0.0080,-0.0051,0.0000,0.0197,0.0197,-0.0170,203.8298,0.0000,102.2205,0.0000,-1.376958,0.538185,-0.075287,0.001634,-0.000064,-0.003311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.377285,0.539338,-0.074604,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91414291,1063244442,91412033,730,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0068,-0.0060,-0.7357,-0.0060,-0.0159,-2.9981,0.0063,-0.0031,3.1416,0.0000,-0.1392,0.0269,-9.8306,-0.0011,0.0054,-0.0225,-0.1428,0.0142,-9.8527,-0.0005,-0.0032,-0.0188,-0.1503,0.0585,-9.7656,-0.0009,0.0073,-0.0261,-0.1043,0.6305,-9.7708,-0.0051,-0.0157,-0.0381,0.0000,0.0208,0.0195,-0.0138,193.5397,0.0000,68.3403,0.0000,-1.377427,0.539138,-0.075478,0.000387,0.003892,-0.004293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91424336,1063344681,91424077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0068,-0.0067,-0.7360,-0.0060,-0.0159,-2.9983,0.0063,-0.0031,3.1416,0.0000,-0.0717,0.0725,-9.7683,-0.0007,0.0052,-0.0131,-0.0819,0.1321,-9.8065,0.0019,0.0007,-0.0150,-0.0952,0.1758,-9.7513,-0.0001,0.0097,0.0077,0.3141,-0.0285,-9.6756,-0.0080,0.0000,0.0229,0.0000,0.0207,0.0196,-0.0140,194.4492,0.0000,71.1184,0.0000,-1.377422,0.539174,-0.075516,0.000760,0.004118,-0.004183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91434836,1063344681,91433077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0070,-0.0059,-0.7359,-0.0060,-0.0159,-2.9982,0.0063,-0.0031,3.1416,0.0000,-0.0239,0.0963,-9.8050,-0.0020,0.0021,0.0221,-0.0339,0.0414,-9.8253,0.0012,0.0013,0.0215,-0.0138,0.1255,-9.6986,-0.0023,0.0079,0.0234,0.0645,-0.0501,-9.8354,-0.0019,-0.0037,0.0378,0.0000,0.0209,0.0200,-0.0176,207.5678,0.0000,104.2099,0.0000,-1.377415,0.539224,-0.075568,0.000346,0.004075,-0.004513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91445336,1063344681,91445077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0068,-0.0057,-0.7357,-0.0060,-0.0159,-2.9980,0.0063,-0.0031,3.1416,0.0000,-0.0573,0.0275,-9.7700,-0.0011,0.0030,0.0050,-0.0663,-0.0030,-9.8131,0.0028,0.0001,0.0093,-0.1575,-0.0230,-9.7010,-0.0009,0.0063,-0.0125,-0.2695,-0.1255,-9.7492,0.0048,-0.0011,-0.0035,0.0000,0.0207,0.0202,-0.0172,206.3020,0.0000,100.8209,0.0000,-1.377412,0.539261,-0.075609,0.000238,0.004268,-0.004659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91455836,1063344681,91454077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0064,-0.0062,-0.7359,-0.0060,-0.0159,-2.9981,0.0063,-0.0031,3.1416,0.0000,-0.1049,0.0814,-9.7925,-0.0009,0.0046,-0.0263,-0.0963,0.0843,-9.7891,0.0028,-0.0020,-0.0253,-0.1335,0.0489,-9.8375,0.0017,0.0023,-0.0274,0.0483,-0.3428,-10.0078,0.0011,-0.0059,-0.0317,0.0000,0.0205,0.0201,-0.0136,193.5921,0.0000,65.2037,0.0000,-1.377409,0.539316,-0.075665,0.000454,0.004759,-0.004658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91466336,1063344681,91466077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0070,-0.0066,-0.7361,-0.0060,-0.0159,-2.9983,0.0063,-0.0031,3.1416,0.0000,-0.0665,0.1180,-9.7234,-0.0011,0.0045,-0.0098,-0.0834,0.1273,-9.8129,0.0043,-0.0006,-0.0118,0.1753,0.1470,-9.8853,-0.0009,0.0033,0.0061,-0.4275,0.0074,-9.9360,0.0035,-0.0040,-0.0024,0.0000,0.0206,0.0195,-0.0137,193.2669,0.0000,68.5135,0.0000,-1.377403,0.539358,-0.075707,0.000738,0.004531,-0.004521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91476836,1063344681,91475077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0076,-0.0068,-0.7360,-0.0060,-0.0159,-2.9981,0.0063,-0.0031,3.1416,0.0000,-0.0710,0.0673,-9.7639,-0.0009,0.0046,0.0201,-0.0776,0.0016,-9.8190,0.0018,-0.0009,0.0209,0.0245,-0.0613,-9.7824,-0.0017,-0.0001,0.0181,0.1956,0.2103,-9.7887,0.0146,-0.0157,0.0162,0.0000,0.0207,0.0201,-0.0171,205.6574,0.0000,99.8022,0.0000,-1.377393,0.539411,-0.075758,0.000948,0.004390,-0.004172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91487336,1063344681,91487077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0068,-0.0068,-0.7358,-0.0060,-0.0159,-2.9980,0.0063,-0.0031,3.1416,0.0000,-0.0671,0.0218,-9.7528,-0.0004,0.0035,0.0019,-0.0637,0.0032,-9.8315,0.0010,-0.0005,0.0021,0.0173,-0.3270,-9.7776,-0.0012,0.0009,-0.0147,-0.5407,0.6305,-9.7474,-0.0072,-0.0072,-0.0099,0.0000,0.0208,0.0200,-0.0173,206.3108,0.0000,101.5475,0.0000,-1.377384,0.539452,-0.075795,0.000931,0.004868,-0.004053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91497836,1063344681,91496077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0063,-0.0067,-0.7360,-0.0060,-0.0159,-2.9981,0.0063,-0.0031,3.1416,0.0000,-0.0654,0.0893,-9.7752,-0.0001,0.0061,-0.0217,-0.0988,0.0483,-9.8093,0.0037,0.0052,-0.0191,-0.2532,-0.1115,-9.8231,-0.0023,0.0049,-0.0205,0.4344,0.0900,-9.8947,0.0051,-0.0024,-0.0245,0.0000,0.0205,0.0191,-0.0136,192.1475,0.0000,69.2279,0.0000,-1.377373,0.539514,-0.075843,0.000921,0.005293,-0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91508336,1063344681,91508077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0071,-0.0070,-0.7362,-0.0060,-0.0159,-2.9982,0.0063,-0.0031,3.1416,0.0000,-0.0990,0.0975,-9.7479,-0.0019,0.0052,-0.0061,-0.1020,0.1107,-9.8572,0.0053,-0.0003,-0.0065,0.0963,0.2667,-9.8063,-0.0017,0.0065,0.0080,-0.0433,0.1780,-9.8246,-0.0027,-0.0008,0.0040,0.0000,0.0211,0.0193,-0.0150,198.0878,0.0000,82.3513,0.0000,-1.377364,0.539561,-0.075880,0.001095,0.005132,-0.004137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91518836,1063344681,91517077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0071,-0.0075,-0.7361,-0.0061,-0.0158,-2.9981,0.0063,-0.0031,3.1416,0.0000,-0.0763,0.0551,-9.7837,-0.0019,0.0050,0.0122,-0.0906,0.0605,-9.8011,-0.0009,-0.0020,0.0137,-0.2317,0.1806,-9.7608,-0.0052,0.0057,0.0091,0.1956,-0.3769,-9.8354,0.0011,-0.0125,0.0000,0.0000,0.0212,0.0193,-0.0170,204.7714,0.0000,100.1620,0.0000,-1.377349,0.539623,-0.075928,0.001356,0.005216,-0.004017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91529336,1063344681,91529077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
-0.0063,-0.0076,-0.7360,-0.0061,-0.0158,-2.9980,0.0063,-0.0031,3.1416,0.0000,-0.0812,0.0382,-9.7865,-0.0009,0.0046,-0.0011,-0.0694,0.0146,-9.8412,0.0014,-0.0002,0.0008,-0.2149,0.1279,-9.7417,-0.0041,0.0047,-0.0101,0.0214,0.0846,-9.6774,0.0000,0.0037,0.0083,0.0000,0.0208,0.0196,-0.0160,201.4816,0.0000,91.3358,0.0000,-1.377337,0.539672,-0.075965,0.001461,0.005674,-0.004079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.378173,0.540545,-0.075750,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,91539836,1063344681,91538077,731,1000,1506,1503,1505,1000,1000,2008,1505,1505,1074,2008,1625,1255,1000,1000
