euler_madgwick0,euler_madgwick1,euler_madgwick2,euler_ekf0,euler_ekf1,euler_ekf2,euler_setpoint0,euler_setpoint1,euler_setpoint2,thrust_setpoint,Acc1,Acc2,Acc3,Gyro1,Gyro2,Gyro3,AccBMI1,AccBMI2,AccBMI3,GyroBMI1,GyroBMI2,GyroBMI3,Acc1Raw,Acc2Raw,Acc3Raw,Gyro1Raw,Gyro2Raw,Gyro3Raw,AccBMI1Raw,AccBMI2Raw,AccBMI3Raw,GyroBMI1Raw,GyroBMI2Raw,GyroBMI3Raw,u0,u1,u2,u3,w0,w1,w2,w3,positionNED_0,positionNED_1,positionNED_2,velocityNED_0,velocityNED_1,velocityNED_2,positionSetpointNED_0,positionSetpointNED_1,positionSetpointNED_2,velocitySetpointNED_0,velocitySetpointNED_1,velocitySetpointNED_2,mocapPositionNED_0,mocapPositionNED_1,mocapPositionNED_2,pScale_att,iScale_att,dScale_att,Kp_array,Ki_array,Kd_array,Kp_pos,Ki_pos,Kd_pos,Kp2_array,Ki2_array,Kd2_array,timeSinceBoot,mocapTime,quadTime,numMocapUpdates,throttle,roll,pitch,yaw,throttle_cut,boundary_sw,xSel,ySel,zSel,Kp_scale,Ki_scale,Kd_scale,scale_all,reset,position_toggle
-0.0026,-0.0092,-0.6909,0.0011,-0.0216,3.0949,0.0063,-0.0042,-3.1481,0.0000,-0.0731,0.0731,-9.8731,0.0019,0.0033,-0.0284,-0.0441,0.1170,-9.8180,0.0015,-0.0002,-0.0350,0.1346,0.0872,-9.9907,0.0052,-0.0020,-0.0109,-0.5622,-0.0303,-9.6307,0.0216,-0.0072,-0.0149,0.0000,0.0078,0.0281,0.0098,66.6446,158.7964,0.0000,69.2184,-1.392233,0.542094,-0.083708,0.001373,-0.002312,-0.024229,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392311,0.542658,-0.077062,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378233612,1349980969,378231353,3118,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0033,-0.0087,-0.6910,0.0011,-0.0216,3.0949,0.0063,-0.0042,-3.1481,0.0000,-0.0114,0.0836,-9.8422,0.0002,0.0026,0.0207,-0.0270,0.1645,-9.7919,0.0028,0.0013,0.0108,-0.2293,0.2835,-9.8375,-0.0001,-0.0020,0.0309,-0.4850,-0.1596,-10.3544,-0.0112,-0.0069,0.0546,0.0000,0.0078,0.0280,0.0061,97.6073,141.7081,0.0000,0.0000,-1.392219,0.542062,-0.084003,0.000853,-0.003058,-0.024753,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392311,0.542658,-0.077062,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378244112,1349980969,378243353,3118,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0032,-0.0083,-0.6907,0.0011,-0.0216,3.0952,0.0063,-0.0042,-3.1481,0.0000,-0.0912,-0.0100,-9.8693,-0.0002,0.0025,0.0233,-0.0794,-0.0278,-9.7847,0.0024,-0.0056,0.0199,-0.1407,-0.2600,-9.9667,0.0009,0.0028,0.0056,-0.2174,-0.2027,-10.5483,-0.0043,-0.0040,-0.0091,0.0000,0.0088,0.0283,0.0033,117.8234,126.4170,0.0000,0.0000,-1.392212,0.542034,-0.084227,0.000742,-0.002985,-0.025098,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392311,0.542658,-0.077062,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378254612,1349980969,378252353,3118,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0024,-0.0085,-0.6907,0.0011,-0.0216,3.0952,0.0063,-0.0042,-3.1481,0.0000,-0.0928,-0.0357,-9.8215,0.0022,0.0042,-0.0159,-0.0820,-0.0531,-9.8156,0.0031,-0.0031,-0.0213,-0.3346,0.1638,-10.5246,-0.0020,0.0105,-0.0224,-0.5407,0.0756,-10.4711,0.0059,-0.0093,-0.0336,0.0000,0.0080,0.0278,0.0063,96.0933,141.8965,0.0000,0.0000,-1.392202,0.542003,-0.084531,0.000998,-0.002178,-0.025534,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392311,0.542658,-0.077062,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378265112,1349980969,378264353,3118,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0026,-0.0084,-0.6908,0.0012,-0.0216,3.0951,0.0063,-0.0042,-3.1481,0.0000,-0.0131,0.0646,-9.8485,0.0019,0.0015,-0.0096,-0.0393,0.1029,-9.8024,0.0011,-0.0047,-0.0174,-0.2820,0.2356,-10.5078,-0.0001,0.0116,0.0075,-0.7346,-0.0698,-10.0096,0.0021,0.0048,-0.0104,0.0000,0.0079,0.0284,0.0074,89.3415,148.3586,0.0000,23.0020,-1.392192,0.541983,-0.084763,0.000972,-0.002244,-0.025957,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392311,0.542658,-0.077062,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378275612,1349980969,378273353,3118,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0033,-0.0081,-0.6907,0.0009,-0.0217,3.0952,0.0063,-0.0042,-3.1481,0.0000,-0.0802,0.0916,-9.8390,0.0009,0.0038,0.0219,-0.0933,0.0869,-9.8514,0.0029,-0.0035,0.0128,-0.2915,-0.2097,-9.8853,0.0044,0.0047,0.0213,0.6086,0.4168,-9.5230,0.0123,0.0011,0.0258,0.0000,0.0086,0.0277,0.0042,110.8055,130.2367,0.0000,0.0000,-1.392250,0.542500,-0.080460,0.000440,-0.001240,-0.016145,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392269,0.542664,-0.076974,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378285665,1350114257,378285357,3119,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0031,-0.0084,-0.6906,0.0008,-0.0217,3.0954,0.0063,-0.0042,-3.1481,0.0000,-0.0982,-0.0047,-9.8518,0.0014,0.0016,0.0113,-0.1197,-0.0218,-9.8533,0.0016,-0.0042,0.0046,-0.4328,0.0154,-10.2493,0.0023,0.0135,-0.0013,0.0286,0.1600,-9.3129,0.0037,-0.0011,-0.0053,0.0000,0.0086,0.0285,0.0052,105.9313,137.1829,0.0000,0.0000,-1.392246,0.542591,-0.079176,0.000565,-0.000713,-0.012879,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378295710,1350214330,378294406,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0026,-0.0086,-0.6906,0.0009,-0.0217,3.0954,0.0063,-0.0042,-3.1481,0.0000,-0.0758,0.0505,-9.8448,0.0028,0.0035,-0.0113,-0.1101,0.0072,-9.8488,-0.0000,-0.0053,-0.0192,0.0460,-0.2097,-9.8542,-0.0020,0.0081,-0.0072,0.0896,0.1367,-9.9090,-0.0138,0.0037,-0.0069,0.0000,0.0081,0.0278,0.0075,87.1475,147.4116,0.0000,33.6405,-1.392240,0.542586,-0.079295,0.000718,-0.000422,-0.013283,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378306210,1350214330,378303451,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0032,-0.0080,-0.6907,0.0009,-0.0217,3.0953,0.0063,-0.0042,-3.1481,0.0000,-0.0502,0.0762,-9.8807,0.0024,0.0027,-0.0001,-0.0407,0.0597,-9.8547,0.0062,0.0022,-0.0064,-0.0354,-0.2336,-9.6483,-0.0004,0.0041,0.0067,-0.3360,0.1080,-9.6846,-0.0184,0.0117,0.0011,0.0000,0.0083,0.0281,0.0065,95.9374,142.9908,0.0000,0.0000,-1.392232,0.542580,-0.079456,0.000448,-0.000683,-0.013518,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378316212,1350214330,378315453,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0037,-0.0077,-0.6906,0.0009,-0.0217,3.0954,0.0063,-0.0042,-3.1481,0.0000,-0.0783,0.0510,-9.9154,0.0028,0.0049,0.0152,-0.1434,0.0216,-9.8959,0.0016,0.0013,0.0108,-0.0210,-0.2672,-9.4376,-0.0041,-0.0081,0.0115,0.5134,-0.3571,-9.1656,-0.0146,0.0104,0.0208,0.0000,0.0080,0.0274,0.0049,104.5849,134.0650,0.0000,0.0000,-1.392229,0.542573,-0.079580,0.000344,-0.000835,-0.014087,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378326712,1350214330,378324453,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0034,-0.0077,-0.6904,0.0009,-0.0217,3.0955,0.0063,-0.0042,-3.1481,0.0000,-0.1207,0.0073,-9.9240,0.0006,0.0032,0.0037,-0.0942,0.0119,-9.8543,0.0033,0.0024,0.0000,-0.2556,-0.3174,-9.5741,-0.0017,0.0020,-0.0072,0.2297,-0.2350,-9.1189,-0.0091,-0.0016,-0.0123,0.0000,0.0088,0.0282,0.0058,101.9206,139.2969,0.0000,0.0000,-1.392226,0.542563,-0.079753,0.000363,-0.000754,-0.014760,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378336716,1350214330,378336457,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0029,-0.0082,-0.6905,0.0009,-0.0217,3.0955,0.0063,-0.0042,-3.1481,0.0000,-0.0922,0.0295,-9.8392,0.0017,0.0030,-0.0059,-0.1199,0.0609,-9.8538,0.0027,-0.0015,-0.0081,-0.0210,0.0776,-9.8422,0.0004,0.0068,-0.0016,0.2638,0.1959,-9.9647,0.0184,-0.0130,-0.0027,0.0000,0.0082,0.0281,0.0069,92.5599,145.1649,0.0000,10.0409,-1.392221,0.542558,-0.079888,0.000582,-0.000512,-0.015111,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378347216,1350214330,378345457,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0036,-0.0081,-0.6905,0.0009,-0.0217,3.0955,0.0063,-0.0042,-3.1481,0.0000,-0.0842,0.0746,-9.8361,0.0013,0.0027,0.0038,-0.0902,0.0987,-9.8069,0.0010,-0.0012,-0.0035,-0.0497,0.3553,-9.9165,-0.0007,0.0023,0.0099,-0.0702,-0.6516,-9.5768,-0.0048,-0.0048,0.0029,0.0000,0.0083,0.0279,0.0062,96.8587,141.4966,0.0000,0.0000,-1.392214,0.542550,-0.080070,0.000502,-0.000877,-0.015202,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378357716,1350214330,378357457,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0038,-0.0079,-0.6904,0.0010,-0.0217,3.0956,0.0063,-0.0042,-3.1481,0.0000,-0.0872,0.0322,-9.8589,0.0025,0.0027,0.0113,-0.0653,0.0616,-9.8075,0.0023,0.0027,0.0056,-0.2125,-0.0708,-10.0553,-0.0001,0.0081,0.0080,-0.3036,-0.1542,-10.0276,-0.0085,0.0040,-0.0133,0.0000,0.0082,0.0278,0.0051,104.2560,135.9388,0.0000,0.0000,-1.392211,0.542541,-0.080207,0.000369,-0.001030,-0.015307,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392247,0.542716,-0.076767,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378368216,1350214330,378366457,3120,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0034,-0.0082,-0.6903,0.0009,-0.0217,3.0957,0.0063,-0.0042,-3.1481,0.0000,-0.0811,0.0323,-9.8403,0.0009,0.0032,0.0004,-0.1174,0.0234,-9.8325,0.0008,-0.0020,-0.0051,-0.1000,0.0441,-10.4695,0.0041,0.0097,-0.0045,0.0196,-0.2063,-10.1084,0.0152,-0.0138,-0.0200,0.0000,0.0086,0.0275,0.0060,98.5777,139.0116,0.0000,0.0000,-1.392329,0.542586,-0.079111,0.000044,-0.000757,-0.012758,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392477,0.542654,-0.076780,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378378762,1350314689,378378457,3121,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0031,-0.0081,-0.6904,0.0009,-0.0217,3.0957,0.0063,-0.0042,-3.1481,0.0000,-0.0868,0.0344,-9.8809,0.0031,0.0029,-0.0017,-0.0782,0.1208,-9.8747,0.0035,-0.0082,-0.0103,-0.0186,-0.2121,-9.9069,0.0041,0.0060,0.0021,0.1022,0.3306,-9.7941,-0.0112,0.0085,0.0029,0.0000,0.0083,0.0282,0.0066,95.0549,143.9014,0.0000,0.0000,-1.392328,0.542580,-0.079223,-0.000029,-0.000708,-0.013398,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392477,0.542654,-0.076780,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378389262,1350314689,378387003,3121,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0030,-0.0082,-0.6903,0.0010,-0.0217,3.0957,0.0063,-0.0042,-3.1481,0.0000,-0.0705,0.0358,-9.8017,0.0008,0.0038,0.0054,-0.0903,0.0693,-9.8170,0.0054,-0.0001,0.0008,-0.1622,0.0297,-10.3546,0.0015,0.0049,0.0099,0.0304,-0.1273,-9.8210,0.0181,-0.0144,-0.0040,0.0000,0.0083,0.0279,0.0061,98.0530,140.7666,0.0000,0.0000,-1.392328,0.542571,-0.079386,0.000001,-0.000720,-0.013533,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392477,0.542654,-0.076780,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378399762,1350314689,378399003,3121,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0031,-0.0078,-0.6903,0.0010,-0.0217,3.0958,0.0063,-0.0042,-3.1481,0.0000,-0.0670,0.0446,-9.8637,0.0004,0.0035,0.0065,-0.0738,0.0090,-9.7876,0.0015,0.0018,0.0045,-0.4112,-0.0708,-9.9021,0.0015,0.0031,0.0040,-0.2444,0.1582,-10.1461,0.0072,-0.0189,-0.0136,0.0000,0.0087,0.0279,0.0056,102.1214,138.1025,0.0000,0.0000,-1.392329,0.542564,-0.079508,-0.000077,-0.000698,-0.013746,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392477,0.542654,-0.076780,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378410262,1350314689,378408003,3121,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0035,-0.0084,-0.6902,0.0010,-0.0217,3.0958,0.0063,-0.0042,-3.1481,0.0000,-0.1079,0.0400,-9.8542,0.0017,0.0037,-0.0006,-0.0757,0.0258,-9.8008,0.0040,-0.0067,-0.0036,-0.2293,0.1830,-10.0290,0.0009,0.0033,-0.0037,0.1166,0.3181,-10.1155,0.0045,0.0112,0.0000,0.0000,0.0083,0.0278,0.0063,96.2959,141.8409,0.0000,0.0000,-1.392329,0.542555,-0.079676,0.000028,-0.000843,-0.014193,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392477,0.542654,-0.076780,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378420762,1350314689,378420003,3121,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
-0.0039,-0.0086,-0.6902,0.0010,-0.0217,3.0958,0.0063,-0.0042,-3.1481,0.0000,-0.0731,0.0399,-9.8563,0.0011,0.0035,-0.0003,-0.0797,-0.0035,-9.8115,0.0033,0.0062,-0.0043,-0.1168,0.3170,-10.1870,-0.0052,0.0068,0.0067,0.0806,0.3809,-10.0814,0.0197,-0.0133,-0.0144,0.0000,0.0083,0.0279,0.0063,96.3856,141.8605,0.0000,0.0000,-1.392329,0.542547,-0.079806,0.000094,-0.001061,-0.014612,-1.393128,0.556087,-0.200000,0.000000,0.000000,0.000000,-1.392477,0.542654,-0.076780,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,378431262,1350314689,378429003,3121,1000,1506,1504,1505,1000,1000,2008,1505,1505,1074,2008,1625,1256,1000,1000
