euler_madgwick0,euler_madgwick1,euler_madgwick2,euler_ekf0,euler_ekf1,euler_ekf2,euler_setpoint0,euler_setpoint1,euler_setpoint2,thrust_setpoint,Acc1,Acc2,Acc3,Gyro1,Gyro2,Gyro3,AccBMI1,AccBMI2,AccBMI3,GyroBMI1,GyroBMI2,GyroBMI3,Acc1Raw,Acc2Raw,Acc3Raw,Gyro1Raw,Gyro2Raw,Gyro3Raw,AccBMI1Raw,AccBMI2Raw,AccBMI3Raw,GyroBMI1Raw,GyroBMI2Raw,GyroBMI3Raw,u0,u1,u2,u3,w0,w1,w2,w3,positionNED_0,positionNED_1,positionNED_2,velocityNED_0,velocityNED_1,velocityNED_2,positionSetpointNED_0,positionSetpointNED_1,positionSetpointNED_2,velocitySetpointNED_0,velocitySetpointNED_1,velocitySetpointNED_2,mocapPositionNED_0,mocapPositionNED_1,mocapPositionNED_2,pScale_att,iScale_att,dScale_att,Kp_array,Ki_array,Kd_array,Kp_pos,Ki_pos,Kd_pos,Kp2_array,Ki2_array,Kd2_array,timeSinceBoot,mocapTime,quadTime,numMocapUpdates,throttle,roll,pitch,yaw,throttle_cut,boundary_sw,xSel,ySel,zSel,Kp_scale,Ki_scale,Kd_scale,scale_all,reset,position_toggle
0.0001,0.0147,0.1160,0.0049,0.0083,-2.8707,0.0063,-0.0042,3.1416,0.0000,-0.0155,-0.2230,-9.7977,0.0011,0.0082,-0.0455,0.0309,-0.2385,-9.8125,0.0015,0.0018,-0.0496,-0.0722,0.2352,-9.9314,-0.0041,-0.0124,-0.0609,-0.0626,-0.1033,-9.9557,-0.0064,-0.0205,-0.0719,0.0000,0.0030,-0.0226,-0.0419,216.8757,0.0000,285.3760,0.0000,-0.013102,0.097624,-0.099097,0.010784,0.008169,0.016777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014717,0.096644,-0.103500,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25076136,83025506,25044378,125,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0000,0.0142,0.1156,0.0049,0.0084,-2.8711,0.0063,-0.0042,3.1416,0.0000,0.1732,0.1212,-9.7518,-0.0027,0.0036,0.0004,0.1669,0.2384,-9.7908,0.0020,-0.0006,-0.0125,0.1696,0.9894,-10.1253,0.0073,-0.0126,0.0516,-0.7234,-0.0046,-10.3185,0.0003,-0.0210,0.0394,0.0000,0.0015,-0.0222,-0.0392,207.1038,0.0000,277.8160,0.0000,-0.012971,0.097725,-0.098893,0.010937,0.007817,0.017433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014717,0.096644,-0.103500,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25086636,83025506,25044378,125,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
-0.0008,0.0140,0.1161,0.0049,0.0084,-2.8706,0.0063,-0.0042,3.1416,0.0000,0.0646,0.0853,-9.7903,-0.0010,0.0076,0.0832,0.0992,0.0641,-9.8154,0.0001,-0.0005,0.0749,0.0020,0.3932,-9.8668,0.0028,-0.0076,0.0782,-0.0266,-0.0189,-9.9683,0.0109,-0.0253,0.0722,0.0000,0.0035,-0.0223,-0.0494,240.0722,0.0000,305.9207,0.0000,-0.012871,0.097786,-0.098735,0.011409,0.005841,0.017753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014717,0.096644,-0.103500,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25097136,83025506,25044378,125,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
-0.0004,0.0136,0.1167,0.0048,0.0085,-2.8699,0.0063,-0.0042,3.1416,0.0000,0.0287,-0.2181,-9.8144,-0.0021,0.0023,0.0167,0.1221,-0.2335,-9.8516,-0.0000,-0.0035,0.0176,0.1384,0.2591,-9.8285,0.0111,-0.0025,-0.0366,-0.3337,0.0708,-9.8121,0.0024,-0.0144,-0.0418,0.0000,0.0031,-0.0218,-0.0451,227.7888,0.0000,293.9468,0.0000,-0.012732,0.097856,-0.098517,0.011580,0.006530,0.018404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014717,0.096644,-0.103500,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25107636,83025506,25044378,125,1000,1506,1504,1505,1000,1000,1505,1505,1505,1074,2008,1625,1256,1000,1000
0.0003,0.0131,0.1164,0.0048,0.0085,-2.8703,0.0063,-0.0042,3.1416,0.0000,-0.0141,-0.1827,-9.7824,0.0017,0.0055,-0.0567,0.0099,-0.1764,-9.7875,0.0039,-0.0023,-0.0645,0.3922,0.1442,-9.8285,0.0020,0.0079,-0.0305,0.1134,0.6437,-9.6882,-0.0011,-0.0005,-0.0386,0.0000,0.0019,-0.0230,-0.0377,201.2402,0.0000,273.8099,0.0000,-0.012626,0.097922,-0.098351,0.012149,0.008097,0.018609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014717,0.096644,-0.103500,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25118136,83025506,25044378,125,1000,1506,1504,1505,1000,1000,1505,1505,1505,1074,2008,1625,1256,1000,1000
0.0005,0.0124,0.1162,0.0048,0.0086,-2.8705,0.0063,-0.0042,3.1416,0.0000,0.0683,0.0251,-9.7571,-0.0007,0.0039,0.0222,0.0534,0.0769,-9.8023,0.0013,-0.0050,0.0108,0.1887,0.1155,-10.1277,0.0012,0.0041,0.0489,0.0380,-0.1985,-9.6020,-0.0061,0.0138,0.0413,0.0000,0.0027,-0.0226,-0.0447,225.3073,0.0000,293.7562,0.0000,-0.012479,0.098022,-0.098123,0.012381,0.008165,0.019520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014717,0.096644,-0.103500,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25128636,83025506,25044378,125,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0007,0.0118,0.1166,0.0048,0.0087,-2.8702,0.0063,-0.0042,3.1416,0.0000,-0.0194,-0.1374,-9.8057,-0.0006,0.0060,0.0169,0.0238,-0.1970,-9.8684,0.0024,0.0012,0.0130,-0.2566,-0.1551,-10.1421,-0.0036,0.0063,-0.0271,-0.1900,-0.3673,-10.1838,0.0032,0.0035,-0.0314,0.0000,0.0029,-0.0235,-0.0463,229.1960,0.0000,298.8999,0.0000,-0.012365,0.098097,-0.097946,0.013056,0.008626,0.019795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014717,0.096644,-0.103500,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25139136,83025506,25044378,125,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0012,0.0112,0.1163,0.0049,0.0076,-2.8702,0.0063,-0.0042,3.1416,0.0000,0.0327,-0.0481,-9.7865,0.0019,0.0039,-0.0423,0.0413,-0.0367,-9.7956,0.0070,0.0031,-0.0511,-0.0363,0.2184,-9.8668,-0.0052,0.0012,-0.0244,0.0829,0.0672,-9.9934,0.0029,0.0040,-0.0458,0.0000,0.0018,-0.0228,-0.0393,206.9289,0.0000,278.6084,0.0000,-0.014081,0.097458,-0.100798,0.007190,0.006838,0.013173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25149687,83391777,25149381,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0007,0.0107,0.1161,0.0049,0.0077,-2.8704,0.0063,-0.0042,3.1416,0.0000,0.1030,0.1466,-9.7598,-0.0005,0.0060,0.0162,0.1298,0.1514,-9.8033,0.0034,-0.0007,0.0050,0.3779,-0.0521,-9.6393,-0.0039,0.0044,0.0579,0.4367,0.5736,-9.8139,-0.0093,0.0037,0.0437,0.0000,0.0028,-0.0212,-0.0429,221.3902,0.0000,287.1268,0.0000,-0.014013,0.097516,-0.100676,0.007771,0.005834,0.013762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25160187,83391777,25158428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0001,0.0113,0.1167,0.0049,0.0077,-2.8697,0.0063,-0.0042,3.1416,0.0000,0.1331,-0.0012,-9.7416,-0.0024,0.0037,0.0789,0.1160,-0.0045,-9.8228,0.0019,-0.0014,0.0742,0.2701,0.0197,-9.9482,-0.0004,0.0057,0.0609,0.2679,0.0529,-10.0563,0.0200,0.0088,0.0543,0.0000,0.0030,-0.0214,-0.0508,244.5181,0.0000,309.4648,0.0000,-0.013923,0.097574,-0.100503,0.007182,0.004190,0.015123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25170687,83391777,25170428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0007,0.0111,0.1172,0.0049,0.0078,-2.8693,0.0063,-0.0042,3.1416,0.0000,-0.0673,-0.1865,-9.8397,0.0002,0.0060,-0.0003,-0.0021,-0.2556,-9.8722,0.0041,0.0019,-0.0029,-0.2494,-0.5094,-9.7710,0.0047,0.0140,-0.0438,0.1080,-0.5451,-9.7941,0.0080,0.0027,-0.0525,0.0000,0.0026,-0.0215,-0.0473,234.1306,0.0000,300.1745,0.0000,-0.013858,0.097613,-0.100365,0.007426,0.004870,0.015338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25181187,83391777,25179428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1074,2008,1625,1256,1000,1000
0.0013,0.0106,0.1168,0.0048,0.0079,-2.8698,0.0063,-0.0042,3.1416,0.0000,-0.0403,-0.1581,-9.7433,0.0006,0.0054,-0.0554,-0.0376,-0.1590,-9.8056,0.0051,0.0015,-0.0622,-0.1513,-0.1551,-9.8548,-0.0007,0.0084,-0.0390,-0.0769,-0.2272,-9.9773,0.0019,0.0099,-0.0554,0.0000,0.0021,-0.0220,-0.0385,205.6140,0.0000,275.1911,0.0000,-0.013762,0.097687,-0.100179,0.008619,0.007228,0.015931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25191687,83391777,25191428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1074,2008,1625,1256,1000,1000
0.0018,0.0100,0.1164,0.0048,0.0079,-2.8701,0.0063,-0.0042,3.1416,0.0000,0.0241,-0.0485,-9.7834,0.0001,0.0061,-0.0074,0.0443,-0.0120,-9.8383,0.0043,0.0012,-0.0164,0.0570,0.0221,-9.8045,-0.0055,0.0079,0.0164,-0.0554,-0.1464,-9.8929,-0.0112,-0.0136,-0.0048,0.0000,0.0022,-0.0216,-0.0401,211.5695,0.0000,279.6441,0.0000,-0.013681,0.097756,-0.100032,0.009349,0.007979,0.016590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25202187,83391777,25200428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0014,0.0099,0.1166,0.0048,0.0080,-2.8698,0.0063,-0.0042,3.1416,0.0000,0.1289,0.0324,-9.7661,-0.0017,0.0042,0.0353,0.1619,0.0501,-9.8076,0.0033,-0.0009,0.0241,-0.1058,-0.0306,-9.8572,0.0023,0.0009,0.0332,0.1996,0.0996,-9.9880,0.0051,0.0037,0.0309,0.0000,0.0030,-0.0217,-0.0470,233.4652,0.0000,299.2404,0.0000,-0.013568,0.097849,-0.099829,0.009303,0.007309,0.017247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25212687,83391777,25212428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0006,0.0100,0.1170,0.0048,0.0081,-2.8695,0.0063,-0.0042,3.1416,0.0000,0.0429,0.0600,-9.8101,-0.0009,0.0062,0.0264,0.0945,0.0167,-9.8287,0.0023,0.0036,0.0187,-0.0292,0.0341,-9.8237,0.0033,0.0028,0.0198,-0.1505,-0.0225,-10.0258,0.0136,-0.0232,0.0173,0.0000,0.0028,-0.0225,-0.0463,230.1250,0.0000,297.9828,0.0000,-0.013484,0.097911,-0.099673,0.009412,0.006478,0.017554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25223187,83391777,25221428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0005,0.0093,0.1171,0.0048,0.0081,-2.8693,0.0063,-0.0042,3.1416,0.0000,0.0171,-0.0675,-9.7876,0.0001,0.0048,0.0061,0.0617,-0.0752,-9.8252,0.0025,-0.0000,-0.0026,-0.0220,-0.1646,-9.8548,0.0004,0.0041,-0.0033,0.2445,0.1157,-9.9450,0.0016,0.0123,-0.0245,0.0000,0.0026,-0.0221,-0.0443,224.4567,0.0000,292.2747,0.0000,-0.013367,0.097985,-0.099459,0.010154,0.006144,0.018132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25233687,83391777,25233428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0012,0.0089,0.1171,0.0048,0.0082,-2.8694,0.0063,-0.0042,3.1416,0.0000,0.0222,-0.1497,-9.8207,-0.0001,0.0065,-0.0043,0.0376,-0.1262,-9.8167,0.0038,-0.0031,-0.0131,0.0858,-0.1287,-9.6369,-0.0007,0.0057,-0.0012,0.0057,-0.0010,-9.7654,0.0024,0.0035,-0.0123,0.0000,0.0023,-0.0228,-0.0431,219.6451,0.0000,289.4338,0.0000,-0.013273,0.098045,-0.099294,0.010599,0.007134,0.018370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25244187,83391777,25242428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0019,0.0085,0.1171,0.0048,0.0083,-2.8694,0.0063,-0.0042,3.1416,0.0000,-0.0079,-0.1415,-9.8195,0.0008,0.0048,-0.0032,0.0015,-0.1531,-9.8351,-0.0005,-0.0024,-0.0116,-0.0315,-0.1503,-9.7207,-0.0015,0.0055,-0.0087,0.0470,-0.2272,-9.4098,0.0104,0.0043,-0.0200,0.0000,0.0026,-0.0224,-0.0434,221.3871,0.0000,289.8775,0.0000,-0.013144,0.098138,-0.099071,0.011075,0.008500,0.018807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25254687,83391777,25254428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0024,0.0079,0.1170,0.0047,0.0083,-2.8695,0.0063,-0.0042,3.1416,0.0000,0.0001,-0.0544,-9.7952,0.0011,0.0056,-0.0154,0.0250,-0.0597,-9.8332,0.0022,0.0023,-0.0179,-0.0100,0.0437,-9.9362,-0.0007,0.0071,-0.0060,-0.1236,0.0403,-10.0545,-0.0013,0.0176,-0.0450,0.0000,0.0024,-0.0226,-0.0421,216.7281,0.0000,286.1769,0.0000,-0.013041,0.098219,-0.098902,0.011795,0.009265,0.018854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25265187,83391777,25263428,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
0.0019,0.0076,0.1170,0.0047,0.0084,-2.8695,0.0063,-0.0042,3.1416,0.0000,0.0991,0.0518,-9.8382,-0.0007,0.0029,0.0204,0.1272,0.0858,-9.8863,0.0027,-0.0011,0.0078,0.0690,0.2974,-9.8548,0.0001,-0.0025,0.0414,0.0039,0.2738,-9.8121,0.0130,-0.0035,0.0242,0.0000,0.0026,-0.0222,-0.0441,223.7195,0.0000,291.6386,0.0000,-0.012895,0.098328,-0.098672,0.012331,0.008655,0.019205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014879,0.097140,-0.103607,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,25275687,83391777,25275439,127,1000,1506,1504,1505,1000,1000,1505,1505,1505,1075,2008,1625,1256,1000,1000
