euler_madgwick0,euler_madgwick1,euler_madgwick2,euler_ekf0,euler_ekf1,euler_ekf2,euler_setpoint0,euler_setpoint1,euler_setpoint2,thrust_setpoint,Acc1,Acc2,Acc3,Gyro1,Gyro2,Gyro3,AccBMI1,AccBMI2,AccBMI3,GyroBMI1,GyroBMI2,GyroBMI3,Acc1Raw,Acc2Raw,Acc3Raw,Gyro1Raw,Gyro2Raw,Gyro3Raw,AccBMI1Raw,AccBMI2Raw,AccBMI3Raw,GyroBMI1Raw,GyroBMI2Raw,GyroBMI3Raw,u0,u1,u2,u3,w0,w1,w2,w3,positionNED_0,positionNED_1,positionNED_2,velocityNED_0,velocityNED_1,velocityNED_2,positionSetpointNED_0,positionSetpointNED_1,positionSetpointNED_2,velocitySetpointNED_0,velocitySetpointNED_1,velocitySetpointNED_2,mocapPositionNED_0,mocapPositionNED_1,mocapPositionNED_2,pScale_att,iScale_att,dScale_att,Kp_array,Ki_array,Kd_array,Kp_pos,Ki_pos,Kd_pos,Kp2_array,Ki2_array,Kd2_array,timeSinceBoot,mocapTime,quadTime,numMocapUpdates,throttle,roll,pitch,yaw,throttle_cut,boundary_sw,xSel,ySel,zSel,Kp_scale,Ki_scale,Kd_scale,scale_all,reset,position_toggle
-0.0104,0.0029,3.1158,-0.0093,-0.0021,0.5464,0.0073,-0.0021,3.1575,0.0000,0.0411,0.1951,-9.6494,-0.0041,0.0057,0.0032,0.0315,0.1849,-9.7809,0.0044,0.0025,-0.0026,0.4818,0.2332,-9.9715,-0.0036,0.0081,0.0258,0.2746,0.2426,-10.0168,-0.0085,0.0096,0.0173,0.0000,0.0291,-0.0027,0.2892,0.0000,620.7584,0.0000,707.5831,-1.195627,0.274632,-0.065885,0.001852,-0.009412,0.057981,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808808165,837977829,808806421,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0111,0.0034,3.1161,-0.0093,-0.0021,0.5466,0.0073,-0.0021,3.1575,0.0000,0.0502,0.1423,-9.7468,-0.0049,0.0020,0.0375,0.0225,0.1748,-9.8523,0.0028,0.0024,0.0355,0.2711,0.1063,-9.7896,0.0087,0.0033,0.0336,0.3249,0.0613,-9.7833,0.0085,0.0075,0.0237,0.0000,0.0292,-0.0009,0.2840,0.0000,615.7155,0.0000,700.6539,-1.195605,0.274524,-0.065184,0.001835,-0.008714,0.058812,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808818665,837977829,808818406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0114,0.0032,3.1164,-0.0094,-0.0021,0.5469,0.0073,-0.0021,3.1575,0.0000,0.0144,0.1122,-9.6489,-0.0032,0.0066,0.0277,0.0522,0.0695,-9.7894,0.0017,0.0043,0.0280,0.3717,0.1087,-9.6316,0.0039,-0.0126,0.0176,-0.3827,-0.2476,-9.6900,0.0176,-0.0144,0.0080,0.0000,0.0287,-0.0022,0.2836,0.0000,614.9080,0.0000,700.6324,-1.195589,0.274445,-0.064651,0.001683,-0.008872,0.059747,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808829165,837977829,808827406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0120,0.0033,3.1167,-0.0094,-0.0022,0.5471,0.0073,-0.0021,3.1575,0.0000,0.0397,0.1391,-9.7719,-0.0046,-0.0152,0.0273,0.0536,0.1735,-9.8463,0.0017,0.0005,0.0241,-0.2820,0.0082,-8.6859,0.0031,-0.0470,0.0131,0.9336,-0.7773,-10.6291,-0.0067,-0.0067,0.0288,0.0000,0.0294,0.0054,0.2844,0.0000,618.7952,0.0000,698.8998,-1.195570,0.274340,-0.063925,0.001464,-0.008529,0.060988,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808839665,837977829,808839406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0114,0.0036,3.1168,-0.0095,-0.0023,0.5471,0.0073,-0.0021,3.1575,0.0000,0.0527,-0.1628,-9.6303,-0.0035,-0.0501,-0.0187,0.0504,-0.1679,-9.7435,-0.0011,0.0007,-0.0207,0.4602,0.1949,-9.4592,-0.0001,0.1614,-0.0552,-0.0109,0.0774,-10.8320,0.0024,-0.0088,-0.0458,0.0000,0.0292,0.0174,0.2886,0.0000,628.5819,0.0000,699.3785,-1.195551,0.274259,-0.063377,0.002813,-0.009665,0.061004,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808850165,837977829,808848406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0106,0.0034,3.1163,-0.0095,-0.0022,0.5465,0.0073,-0.0021,3.1575,0.0000,0.0005,0.0874,-9.6626,-0.0018,0.0303,-0.0510,-0.0320,0.0895,-9.8675,0.0095,0.0009,-0.0526,0.1083,0.2141,-9.9835,-0.0065,0.0305,-0.0304,-0.1277,-0.3194,-9.8875,-0.0272,0.0125,-0.0290,0.0000,0.0284,-0.0097,0.2925,0.0000,621.7188,0.0000,713.9046,-1.195512,0.274128,-0.062630,0.003440,-0.011787,0.063193,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808860665,837977829,808860406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0105,0.0041,3.1161,-0.0095,-0.0021,0.5462,0.0073,-0.0021,3.1575,0.0000,0.1248,0.1659,-9.6854,-0.0028,0.0051,0.0142,0.0120,0.2468,-9.8562,-0.0007,-0.0017,0.0096,-0.4208,0.5229,-9.5095,-0.0132,-0.0047,0.0560,-0.3988,0.8927,-9.6325,-0.0125,0.0186,0.0597,0.0000,0.0291,-0.0035,0.2870,0.0000,618.0390,0.0000,705.2823,-1.195478,0.274021,-0.062057,0.003965,-0.011698,0.064269,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808871165,837977829,808869406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0113,0.0043,3.1166,-0.0096,-0.0020,0.5468,0.0073,-0.0021,3.1575,0.0000,0.0608,0.0906,-9.6769,-0.0060,0.0105,0.0613,0.0576,-0.0150,-9.7875,0.0026,0.0012,0.0639,0.0389,-0.1882,-9.7800,-0.0108,0.0025,0.0226,0.1830,0.0667,-10.3238,0.0035,0.0083,0.0293,0.0000,0.0298,-0.0031,0.2806,0.0000,610.7708,0.0000,697.5956,-1.195437,0.273890,-0.061277,0.003176,-0.010495,0.065739,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808881665,837977829,808881406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0110,0.0039,3.1169,-0.0097,-0.0020,0.5469,0.0073,-0.0021,3.1575,0.0000,-0.0457,0.1321,-9.7071,-0.0012,0.0087,-0.0186,-0.0690,0.0476,-9.8608,0.0078,-0.0010,-0.0137,-0.2053,-0.3222,-9.9332,-0.0068,0.0225,-0.0565,0.2584,-0.0914,-9.9054,-0.0061,0.0093,-0.0357,0.0000,0.0294,-0.0027,0.2872,0.0000,618.3821,0.0000,705.2397,-1.195408,0.273791,-0.060682,0.002962,-0.011355,0.066295,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808892165,837977829,808890406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0104,0.0039,3.1163,-0.0097,-0.0020,0.5461,0.0073,-0.0021,3.1575,0.0000,0.0452,0.1291,-9.6592,-0.0050,0.0058,-0.0714,-0.0079,0.1528,-9.8130,-0.0006,-0.0016,-0.0729,0.0221,0.6474,-9.9332,0.0044,0.0116,-0.0416,0.0627,0.0020,-9.3847,0.0160,0.0205,-0.0461,0.0000,0.0299,-0.0031,0.2942,0.0000,625.8265,0.0000,713.8272,-1.195369,0.273645,-0.059879,0.003575,-0.012784,0.067723,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195941,0.275983,-0.080336,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808902665,837977829,808902406,6711,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0107,0.0043,3.1159,-0.0089,-0.0022,0.5457,0.0073,-0.0021,3.1575,0.0000,0.1280,-0.0699,-9.6390,-0.0055,0.0060,-0.0070,0.1204,0.0205,-9.8212,-0.0005,-0.0010,-0.0132,-0.2891,0.0106,-9.4616,-0.0055,-0.0004,0.0250,0.2010,0.6987,-9.6092,-0.0083,-0.0069,0.0128,0.0000,0.0273,-0.0017,0.2902,0.0000,622.8356,0.0000,707.8286,-1.195763,0.275475,-0.071431,0.002263,-0.005958,0.043873,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195905,0.276113,-0.080374,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808912725,838079466,808911467,6712,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0111,0.0046,3.1162,-0.0088,-0.0023,0.5460,0.0073,-0.0021,3.1575,0.0000,0.1144,0.2372,-9.7201,-0.0017,0.0047,0.0538,0.0603,0.1051,-9.8151,0.0049,-0.0005,0.0516,0.1729,-0.5425,-8.9540,-0.0036,0.0004,0.0341,-0.5838,-1.0305,-9.5212,0.0178,-0.0021,0.0306,0.0000,0.0281,-0.0015,0.2832,0.0000,614.9354,0.0000,699.6851,-1.195688,0.275697,-0.074473,0.002379,-0.003946,0.038180,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195627,0.276041,-0.080238,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808922771,838211184,808920013,6713,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0109,0.0045,3.1166,-0.0088,-0.0023,0.5464,0.0073,-0.0021,3.1575,0.0000,-0.0383,0.2883,-9.6607,-0.0026,0.0049,0.0199,0.0138,0.2855,-9.8217,0.0040,0.0009,0.0224,0.2256,0.0513,-9.4496,-0.0044,0.0060,-0.0061,0.0016,-0.6804,-10.6273,0.0336,-0.0013,-0.0043,0.0000,0.0291,-0.0010,0.2839,0.0000,615.6204,0.0000,700.6077,-1.195684,0.275774,-0.075647,0.002258,-0.004154,0.035875,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808932921,838311585,808932162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0107,0.0043,3.1164,-0.0088,-0.0023,0.5462,0.0073,-0.0021,3.1575,0.0000,-0.0123,0.1132,-9.6568,-0.0048,0.0082,-0.0336,-0.0076,0.1423,-9.8820,0.0016,0.0053,-0.0316,-0.0928,0.6450,-10.1487,-0.0007,0.0172,-0.0256,-0.2174,0.5371,-9.9880,0.0080,0.0176,-0.0394,0.0000,0.0277,-0.0014,0.2890,0.0000,621.5684,0.0000,706.4918,-1.195664,0.275734,-0.075318,0.002392,-0.005263,0.037090,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808943421,838311585,808941162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0109,0.0046,3.1161,-0.0089,-0.0023,0.5457,0.0073,-0.0021,3.1575,0.0000,0.0801,-0.0395,-9.6925,-0.0050,0.0075,-0.0274,0.0694,-0.0107,-9.8048,0.0037,0.0058,-0.0295,-0.2317,0.5134,-8.6763,0.0031,-0.0060,-0.0088,-0.5479,0.4114,-9.1979,0.0154,-0.0109,-0.0136,0.0000,0.0270,-0.0020,0.2903,0.0000,622.9468,0.0000,708.0475,-1.195639,0.275678,-0.074865,0.002451,-0.004689,0.038636,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808953921,838311585,808953162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0111,0.0049,3.1160,-0.0089,-0.0022,0.5456,0.0073,-0.0021,3.1575,0.0000,0.0749,-0.0441,-9.6389,-0.0027,0.0020,0.0059,0.0342,-0.0796,-9.8044,0.0043,-0.0027,0.0018,0.1969,0.6139,-10.4576,-0.0177,0.0217,0.0083,0.3141,0.8837,-10.5699,-0.0077,0.0064,-0.0011,0.0000,0.0279,-0.0004,0.2867,0.0000,619.3657,0.0000,703.4061,-1.195618,0.275640,-0.074511,0.002475,-0.003690,0.039669,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808964421,838311585,808962162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0113,0.0045,3.1162,-0.0090,-0.0022,0.5457,0.0073,-0.0021,3.1575,0.0000,0.0394,0.1024,-9.6908,-0.0036,0.0055,0.0247,0.0624,0.0501,-9.8512,0.0016,-0.0013,0.0239,-0.2317,-0.2672,-8.7840,0.0060,-0.0081,0.0064,-1.0076,-0.5924,-8.6754,0.0221,-0.0210,-0.0024,0.0000,0.0284,-0.0018,0.2848,0.0000,616.4425,0.0000,701.7529,-1.195589,0.275590,-0.074026,0.002055,-0.004063,0.041094,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808974921,838311585,808974162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1094,2008,1625,1016,1000,1000
-0.0112,0.0042,3.1163,-0.0090,-0.0022,0.5458,0.0073,-0.0021,3.1575,0.0000,0.0202,0.2249,-9.6296,-0.0009,0.0036,0.0054,0.0064,0.1409,-9.7171,0.0079,0.0058,0.0050,0.5560,-0.0493,-10.6706,-0.0111,0.0100,-0.0085,0.3410,-0.0842,-11.0978,-0.0029,0.0170,0.0005,0.0000,0.0278,-0.0015,0.2866,0.0000,618.8297,0.0000,703.6724,-1.195570,0.275546,-0.073648,0.001698,-0.005001,0.042700,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808985421,838311585,808983162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1095,2008,1625,1016,1000,1000
-0.0110,0.0042,3.1163,-0.0091,-0.0022,0.5456,0.0073,-0.0021,3.1575,0.0000,0.0507,0.3132,-9.7586,-0.0033,0.0066,-0.0112,0.0372,0.3009,-9.8900,-0.0006,0.0060,-0.0168,-0.2939,0.5038,-9.4161,0.0065,0.0020,-0.0061,-0.3647,-0.7989,-8.7795,0.0154,0.0019,0.0032,0.0000,0.0285,-0.0021,0.2886,0.0000,620.4849,0.0000,706.4307,-1.195548,0.275483,-0.073127,0.001709,-0.005315,0.043920,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,808995921,838311585,808995162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1095,2008,1625,1016,1000,1000
-0.0110,0.0043,3.1162,-0.0091,-0.0022,0.5455,0.0073,-0.0021,3.1575,0.0000,0.0189,0.1601,-9.5898,-0.0054,0.0052,-0.0126,0.0017,0.1213,-9.8277,-0.0018,0.0031,-0.0139,0.1466,0.3793,-9.7704,-0.0025,0.0049,0.0013,0.2638,-0.0716,-9.9952,0.0037,0.0194,-0.0213,0.0000,0.0290,-0.0014,0.2888,0.0000,620.8950,0.0000,706.5372,-1.195532,0.275437,-0.072726,0.001955,-0.005470,0.045393,-1.204548,0.287091,-0.200000,0.000000,0.000000,0.000000,-1.195766,0.276081,-0.080163,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,809006421,838311585,809004162,6714,1000,1507,1502,1505,1000,1000,1505,1505,1505,1095,2008,1625,1016,1000,1000
