euler_madgwick0,euler_madgwick1,euler_madgwick2,euler_ekf0,euler_ekf1,euler_ekf2,euler_setpoint0,euler_setpoint1,euler_setpoint2,thrust_setpoint,Acc1,Acc2,Acc3,Gyro1,Gyro2,Gyro3,AccBMI1,AccBMI2,AccBMI3,GyroBMI1,GyroBMI2,GyroBMI3,Acc1Raw,Acc2Raw,Acc3Raw,Gyro1Raw,Gyro2Raw,Gyro3Raw,AccBMI1Raw,AccBMI2Raw,AccBMI3Raw,GyroBMI1Raw,GyroBMI2Raw,GyroBMI3Raw,u0,u1,u2,u3,w0,w1,w2,w3,positionNED_0,positionNED_1,positionNED_2,velocityNED_0,velocityNED_1,velocityNED_2,positionSetpointNED_0,positionSetpointNED_1,positionSetpointNED_2,velocitySetpointNED_0,velocitySetpointNED_1,velocitySetpointNED_2,mocapPositionNED_0,mocapPositionNED_1,mocapPositionNED_2,pScale_att,iScale_att,dScale_att,Kp_array,Ki_array,Kd_array,Kp_pos,Ki_pos,Kd_pos,Kp2_array,Ki2_array,Kd2_array,timeSinceBoot,mocapTime,quadTime,numMocapUpdates,throttle,roll,pitch,yaw,throttle_cut,boundary_sw,xSel,ySel,zSel,Kp_scale,Ki_scale,Kd_scale,scale_all,reset,position_toggle
0.0526,-0.0280,-0.0429,0.0482,-0.0350,-2.9925,-0.0115,-0.0042,3.1416,0.0000,-0.2653,-0.5291,-9.6828,0.0238,-0.0131,-0.0080,-0.3809,-0.0510,-9.8465,0.0021,0.0019,-0.0112,-0.1597,-0.5120,-9.7645,0.0269,-0.0127,0.0048,-0.5585,0.1562,-9.7849,-0.0003,-0.0061,-0.0099,0.0000,-0.1073,0.0553,-0.0154,88.3866,224.8908,198.0974,0.0000,0.138308,0.043415,-0.111045,-0.007082,-0.013955,-0.014327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139540,0.045565,-0.108032,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23866548,1029781562,23825291,167,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0524,-0.0277,-0.0429,0.0482,-0.0350,-2.9924,-0.0115,-0.0042,3.1416,0.0000,-0.2640,-0.5069,-9.6631,0.0249,-0.0121,0.0149,-0.3524,0.0030,-9.8457,0.0051,-0.0001,0.0096,-0.0424,-0.6149,-9.5682,0.0237,-0.0132,0.0176,-0.3591,0.0611,-9.8423,0.0027,-0.0005,-0.0088,0.0000,-0.1076,0.0555,-0.0172,101.5150,219.6843,205.7637,0.0000,0.138220,0.043242,-0.111219,-0.007622,-0.014903,-0.014703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139540,0.045565,-0.108032,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23877048,1029781562,23825291,167,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0534,-0.0281,-0.0427,0.0483,-0.0351,-2.9923,-0.0115,-0.0042,3.1416,0.0000,-0.2997,-0.5678,-9.6106,0.0257,-0.0148,0.0102,-0.4408,-0.0922,-9.8215,0.0040,0.0016,0.0015,-0.1502,-0.7394,-9.5849,0.0219,-0.0132,0.0000,-0.2101,-0.3573,-9.9824,-0.0053,-0.0037,0.0045,0.0000,-0.1077,0.0562,-0.0179,108.0999,218.2054,208.0259,0.0000,0.138150,0.043106,-0.111352,-0.007879,-0.015276,-0.014610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139540,0.045565,-0.108032,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23887548,1029781562,23825291,167,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0544,-0.0286,-0.0427,0.0483,-0.0351,-2.9922,-0.0115,-0.0042,3.1416,0.0000,-0.2973,-0.5500,-9.6879,0.0260,-0.0141,-0.0016,-0.3766,-0.0558,-9.9323,0.0016,-0.0034,-0.0104,-0.2603,-0.5239,-9.7837,0.0251,-0.0129,-0.0021,-0.4238,-0.2029,-9.6053,0.0099,0.0008,-0.0112,0.0000,-0.1081,0.0559,-0.0166,97.4327,222.6177,203.0845,0.0000,0.138054,0.042923,-0.111528,-0.008123,-0.015231,-0.014858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139540,0.045565,-0.108032,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23898048,1029781562,23825291,167,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0543,-0.0287,-0.0427,0.0484,-0.0352,-2.9922,-0.0115,-0.0042,3.1416,0.0000,-0.2673,-0.5314,-9.6965,0.0253,-0.0140,0.0068,-0.3514,0.0233,-9.8667,0.0034,0.0006,-0.0013,-0.2004,-0.2462,-9.6496,0.0272,-0.0204,0.0133,-0.5028,-0.1131,-9.8621,0.0008,0.0123,0.0037,0.0000,-0.1080,0.0562,-0.0171,102.0885,221.1614,204.9577,0.0000,0.137979,0.042783,-0.111664,-0.008413,-0.015887,-0.015382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139540,0.045565,-0.108032,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23908548,1029781562,23825291,167,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0547,-0.0288,-0.0426,0.0484,-0.0352,-2.9921,-0.0115,-0.0042,3.1416,0.0000,-0.2901,-0.5173,-9.6818,0.0258,-0.0137,0.0091,-0.3791,-0.1054,-9.8781,0.0016,-0.0018,0.0032,-0.3585,-0.6844,-9.5969,0.0283,-0.0108,0.0045,-0.3053,-0.2083,-9.8064,-0.0032,-0.0077,-0.0045,0.0000,-0.1083,0.0563,-0.0174,103.5540,220.6824,206.1243,0.0000,0.137875,0.042588,-0.111851,-0.008882,-0.016557,-0.015857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139540,0.045565,-0.108032,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23919048,1029781562,23825291,167,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0550,-0.0296,-0.0426,0.0474,-0.0344,-2.9922,-0.0115,-0.0042,3.1416,0.0000,-0.2893,-0.5686,-9.6749,0.0251,-0.0136,0.0034,-0.3620,-0.1169,-9.9071,0.0022,-0.0040,-0.0049,-0.6146,-0.6269,-9.5610,0.0227,-0.0148,-0.0003,-0.4615,-0.4741,-9.7238,0.0005,-0.0059,0.0077,0.0000,-0.1064,0.0549,-0.0168,99.5184,219.1490,203.7680,0.0000,0.139020,0.044524,-0.109947,-0.004572,-0.009431,-0.011562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23929095,1030114906,23927289,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0558,-0.0298,-0.0426,0.0475,-0.0345,-2.9922,-0.0115,-0.0042,3.1416,0.0000,-0.2797,-0.5281,-9.6465,0.0247,-0.0147,0.0051,-0.3552,-0.1263,-9.8700,0.0047,0.0003,-0.0061,-0.3752,-0.5646,-9.6209,0.0253,-0.0137,0.0056,-0.3663,0.1706,-10.1476,-0.0037,0.0112,0.0024,0.0000,-0.1063,0.0552,-0.0169,101.6009,218.9859,203.7476,0.0000,0.138964,0.044410,-0.110087,-0.004821,-0.009689,-0.011738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23939595,1030114906,23939336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0556,-0.0298,-0.0425,0.0475,-0.0345,-2.9921,-0.0115,-0.0042,3.1416,0.0000,-0.3005,-0.5479,-9.6608,0.0251,-0.0142,0.0068,-0.3512,-0.0373,-9.8949,0.0024,-0.0015,0.0004,-0.2268,-0.5144,-9.6113,0.0245,-0.0129,0.0088,-0.4292,-0.0988,-10.1081,-0.0061,0.0162,-0.0229,0.0000,-0.1068,0.0553,-0.0171,102.0238,219.0365,204.7128,0.0000,0.138919,0.044321,-0.110193,-0.005016,-0.010061,-0.011858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23950095,1030114906,23948336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0562,-0.0302,-0.0424,0.0476,-0.0346,-2.9920,-0.0115,-0.0042,3.1416,0.0000,-0.2825,-0.5415,-9.6557,0.0248,-0.0137,0.0071,-0.3807,-0.0601,-9.8421,0.0047,0.0029,-0.0014,-0.3632,-0.6628,-9.7118,0.0251,-0.0175,0.0035,-0.6931,-0.2119,-9.9231,0.0178,-0.0008,-0.0157,0.0000,-0.1067,0.0551,-0.0172,102.4707,218.2158,205.5741,0.0000,0.138858,0.044198,-0.110337,-0.005171,-0.010338,-0.012090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23960595,1030114906,23960336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0572,-0.0303,-0.0424,0.0476,-0.0346,-2.9919,-0.0115,-0.0042,3.1416,0.0000,-0.2958,-0.5664,-9.6833,0.0234,-0.0147,0.0040,-0.3696,-0.1030,-9.8465,0.0052,0.0027,-0.0052,-0.3154,-0.6101,-9.5921,0.0261,-0.0140,0.0021,-0.4040,0.1113,-10.0345,-0.0123,-0.0120,0.0040,0.0000,-0.1059,0.0554,-0.0170,103.1221,218.7066,203.4165,0.0000,0.138811,0.044105,-0.110447,-0.005356,-0.010362,-0.012380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23971095,1030114906,23969336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0577,-0.0300,-0.0424,0.0477,-0.0347,-2.9919,-0.0115,-0.0042,3.1416,0.0000,-0.2736,-0.5384,-9.6742,0.0256,-0.0152,0.0032,-0.3837,0.0490,-9.9080,0.0036,0.0018,-0.0052,-0.2220,-0.2797,-9.7238,0.0277,-0.0172,0.0104,-0.5423,-0.1490,-9.9806,0.0115,-0.0045,0.0144,0.0000,-0.1068,0.0555,-0.0168,100.2375,220.3499,203.2180,0.0000,0.138745,0.043980,-0.110599,-0.005684,-0.010601,-0.012917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23981595,1030114906,23981336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0573,-0.0297,-0.0423,0.0477,-0.0347,-2.9918,-0.0115,-0.0042,3.1416,0.0000,-0.2907,-0.5498,-9.6807,0.0245,-0.0142,0.0063,-0.4271,-0.0739,-9.8889,0.0009,0.0015,-0.0010,-0.3321,-0.6484,-9.6640,0.0227,-0.0137,0.0059,-0.4148,0.2299,-9.5263,0.0059,0.0141,-0.0040,0.0000,-0.1066,0.0562,-0.0171,104.6453,219.9465,203.3849,0.0000,0.138692,0.043883,-0.110717,-0.006002,-0.010934,-0.013194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,23992095,1030114906,23990336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0568,-0.0297,-0.0422,0.0478,-0.0348,-2.9917,-0.0115,-0.0042,3.1416,0.0000,-0.2659,-0.5178,-9.6938,0.0254,-0.0151,0.0063,-0.3952,-0.1027,-9.8387,0.0034,0.0051,-0.0001,-0.4351,-1.0100,-9.6304,0.0256,-0.0135,0.0032,-0.5405,-0.4112,-9.8872,0.0067,0.0056,-0.0029,0.0000,-0.1067,0.0558,-0.0172,104.2372,219.2432,204.3992,0.0000,0.138619,0.043749,-0.110879,-0.006337,-0.011427,-0.013888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,24002595,1030114906,24002336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0565,-0.0296,-0.0422,0.0478,-0.0348,-2.9916,-0.0115,-0.0042,3.1416,0.0000,-0.3026,-0.5421,-9.6385,0.0252,-0.0146,0.0029,-0.3843,-0.0254,-9.8988,0.0018,0.0016,-0.0024,-0.3417,-0.2175,-9.8172,0.0224,-0.0116,0.0083,-0.3753,-0.5800,-9.9016,0.0112,-0.0045,-0.0008,0.0000,-0.1067,0.0562,-0.0170,103.5590,220.4683,203.0338,0.0000,0.138560,0.043644,-0.111004,-0.006641,-0.011850,-0.013920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,24013095,1030114906,24011336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0566,-0.0305,-0.0421,0.0479,-0.0349,-2.9916,-0.0115,-0.0042,3.1416,0.0000,-0.2957,-0.5295,-9.6365,0.0265,-0.0131,0.0073,-0.3314,-0.1086,-9.8885,0.0007,-0.0034,-0.0037,-0.3608,-0.1744,-9.7789,0.0251,-0.0119,0.0101,-0.6429,-0.4040,-9.7687,0.0144,-0.0003,0.0024,0.0000,-0.1076,0.0554,-0.0172,101.7612,219.4333,206.0502,0.0000,0.138480,0.043500,-0.111173,-0.006693,-0.012199,-0.014166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,24023595,1030114906,24023336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0561,-0.0305,-0.0420,0.0479,-0.0349,-2.9915,-0.0115,-0.0042,3.1416,0.0000,-0.2964,-0.5128,-9.6261,0.0257,-0.0139,0.0063,-0.3825,-0.0946,-9.8906,0.0043,0.0030,-0.0003,-0.3680,-0.5263,-9.6927,0.0208,-0.0103,0.0059,-0.2819,-0.1472,-9.9213,-0.0069,0.0029,-0.0064,0.0000,-0.1074,0.0558,-0.0171,102.5454,220.0502,204.9779,0.0000,0.138419,0.043388,-0.111301,-0.006878,-0.012714,-0.014078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,24034095,1030114906,24032336,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0560,-0.0312,-0.0420,0.0480,-0.0350,-2.9914,-0.0115,-0.0042,3.1416,0.0000,-0.3019,-0.5396,-9.7217,0.0263,-0.0129,0.0058,-0.3908,-0.1697,-9.8925,0.0030,0.0007,-0.0002,-0.2172,-0.6820,-9.6735,0.0227,-0.0143,0.0107,-0.4723,-0.1383,-10.1099,0.0008,-0.0115,-0.0232,0.0000,-0.1077,0.0554,-0.0171,100.7967,219.8440,205.6425,0.0000,0.138336,0.043232,-0.111472,-0.006920,-0.013211,-0.014676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139596,0.045504,-0.107936,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,24044595,1030114906,24044337,169,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
0.0560,-0.0306,-0.0419,0.0473,-0.0345,-2.9915,-0.0115,-0.0042,3.1416,0.0000,-0.2784,-0.5463,-9.6942,0.0256,-0.0139,0.0050,-0.3742,-0.0700,-9.9108,0.0000,-0.0039,-0.0007,-0.0137,-0.6317,-9.8244,0.0259,-0.0159,0.0021,-0.1616,-0.1006,-9.9896,0.0130,-0.0016,-0.0037,0.0000,-0.1063,0.0548,-0.0171,101.4147,218.1543,204.8219,0.0000,0.139042,0.044611,-0.109923,-0.004568,-0.008274,-0.011501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139526,0.045553,-0.107972,1.0000,1.0000,1.0000,1.660,4.810,0.340,5.000,3.000,8.000,1.500,0.060,0.110,24054640,1030214991,24053381,170,1000,1489,1504,1502,1000,1000,1505,1505,1505,1096,2008,1625,1011,1000,1000
